# Spa-Francorchamps: geometria cruda + rasante REAL (KML+DEM)
# elevacion via OpenTopoData / EU-DEM 25m; peralte sintetico
# kappa_1pm,elev_m,kerb,peralte_rad  (segmentos de 4.0 m)
0.001141,11.59,0,0.0080
0.001144,11.61,0,0.0080
0.001146,11.62,0,0.0080
0.001139,11.63,0,0.0080
0.001150,11.64,0,0.0080
0.001151,11.66,0,0.0081
0.001152,11.67,0,0.0081
0.001157,11.68,0,0.0081
0.001170,11.69,0,0.0081
0.001166,11.70,0,0.0082
0.001170,11.71,0,0.0082
0.001175,11.72,0,0.0082
0.001178,11.72,0,0.0082
0.001176,11.73,0,0.0083
0.001189,11.74,0,0.0083
0.001188,11.75,0,0.0082
0.001182,11.75,0,0.0081
0.001168,11.76,0,0.0080
0.001141,11.76,0,0.0078
0.001093,11.77,0,0.0076
0.001053,11.77,0,0.0074
0.001009,11.77,0,0.0071
0.000965,11.78,0,0.0067
0.000927,11.78,0,0.0064
0.000868,11.77,0,0.0061
0.000821,11.77,0,0.0058
0.000781,11.77,0,0.0055
0.000741,11.77,0,0.0051
0.000686,11.77,0,0.0048
0.000640,11.77,0,0.0045
0.000594,11.76,0,0.0042
0.000551,11.76,0,0.0000
0.000510,11.76,0,0.0000
0.000465,11.75,0,0.0000
0.000414,11.75,0,0.0000
0.000373,11.75,0,0.0000
0.000326,11.74,0,0.0000
0.000278,11.74,0,0.0000
0.000239,11.74,0,0.0000
0.000194,11.73,0,0.0000
0.000167,11.73,0,0.0000
0.000150,11.72,0,0.0000
0.000141,11.71,0,0.0000
0.000129,11.70,0,0.0000
0.000111,11.70,0,0.0000
0.000109,11.69,0,0.0000
0.000104,11.68,0,0.0000
0.000094,11.67,0,0.0000
0.000082,11.66,0,0.0000
0.000077,11.65,0,0.0000
0.000067,11.64,0,0.0000
0.000060,11.63,0,0.0000
0.000053,11.62,0,0.0000
0.000043,11.61,0,0.0000
0.000036,11.60,0,0.0000
0.000027,11.59,0,0.0000
0.000017,11.59,0,0.0000
0.000009,11.58,0,0.0000
0.000009,11.57,0,0.0000
-0.000009,11.56,0,0.0000
-0.000020,11.55,0,0.0000
-0.000079,11.54,0,0.0000
-0.000207,11.53,0,0.0000
-0.000471,11.52,0,-0.0050
-0.000907,11.52,0,-0.0075
-0.001392,11.51,0,-0.0105
-0.001925,11.50,0,-0.0141
-0.002488,11.49,0,-0.0181
-0.003137,11.48,0,-0.0221
-0.003812,11.47,0,-0.0262
-0.004394,11.46,1,-0.0304
-0.004971,11.45,1,-0.0343
-0.005521,11.45,1,-0.0376
-0.006038,11.44,1,-0.0402
-0.006392,11.44,1,-0.0421
-0.006480,11.44,1,-0.0431
-0.006432,11.44,1,-0.0433
-0.006271,11.44,1,-0.0428
-0.006003,11.44,1,-0.0416
-0.005717,11.44,1,-0.0402
-0.005476,11.44,1,-0.0386
-0.005251,11.44,1,-0.0369
-0.005040,11.44,1,-0.0354
-0.004826,11.43,1,-0.0343
-0.004598,11.43,1,-0.0334
-0.004538,11.42,1,-0.0330
-0.004546,11.42,1,-0.0330
-0.004618,11.41,1,-0.0330
-0.004799,11.40,1,-0.0325
-0.005067,11.39,1,-0.0307
-0.004878,11.38,1,-0.0262
-0.004100,11.36,1,-0.0178
-0.002664,11.35,0,-0.0057
-0.000105,11.33,0,0.0099
0.003782,11.31,0,0.0279
0.007343,11.29,1,0.0474
0.010514,11.27,1,0.0666
0.013133,11.24,1,0.0838
0.015349,11.21,1,0.0976
0.016587,11.18,1,0.1047
0.017116,11.15,1,0.1047
0.017519,11.11,1,0.1047
0.017787,11.07,1,0.1047
0.017645,11.03,1,0.1047
0.016926,10.99,1,0.1047
0.015833,10.94,1,0.1047
0.014438,10.89,1,0.0973
0.012831,10.83,1,0.0864
0.010898,10.77,1,0.0742
0.008719,10.71,1,0.0610
0.006761,10.64,1,0.0469
0.004716,10.58,1,0.0329
0.002623,10.50,0,0.0203
0.000327,10.43,0,0.0100
-0.001171,10.35,0,0.0000
-0.001670,10.27,0,0.0000
-0.001602,10.19,0,0.0000
-0.001003,10.12,0,0.0000
0.000334,10.04,0,0.0000
0.001391,9.96,0,0.0000
0.001768,9.89,0,0.0059
0.001753,9.81,0,0.0059
0.001350,9.74,0,0.0000
0.000308,9.67,0,0.0000
-0.000959,9.61,0,-0.0055
-0.001908,9.54,0,-0.0111
-0.002718,9.48,0,-0.0166
-0.003368,9.43,0,-0.0212
-0.003843,9.37,0,-0.0247
-0.004119,9.32,1,-0.0276
-0.004294,9.27,1,-0.0301
-0.004499,9.23,1,-0.0325
-0.004763,9.19,1,-0.0349
-0.005213,9.15,1,-0.0376
-0.005735,9.12,1,-0.0407
-0.006265,9.09,1,-0.0444
-0.006829,9.06,1,-0.0485
-0.007420,9.03,1,-0.0529
-0.008180,9.01,1,-0.0573
-0.008879,8.99,1,-0.0618
-0.009547,8.98,1,-0.0661
-0.010189,8.97,1,-0.0700
-0.010756,8.96,1,-0.0732
-0.011132,8.95,1,-0.0755
-0.011363,8.94,1,-0.0769
-0.011326,8.94,1,-0.0774
-0.011177,8.94,1,-0.0772
-0.010957,8.94,1,-0.0764
-0.010717,8.95,1,-0.0753
-0.010515,8.96,1,-0.0741
-0.010363,8.97,1,-0.0728
-0.010231,8.98,1,-0.0712
-0.010107,9.00,1,-0.0688
-0.009953,9.01,1,-0.0654
-0.009276,9.03,1,-0.0606
-0.008342,9.05,1,-0.0538
-0.007108,9.06,1,-0.0448
-0.005586,9.08,1,-0.0341
-0.003392,9.09,0,-0.0222
-0.001178,9.10,0,-0.0092
0.000743,9.12,0,0.0049
0.002682,9.13,0,0.0196
0.004647,9.13,1,0.0337
0.006936,9.14,1,0.0468
0.009162,9.14,1,0.0589
0.010726,9.14,1,0.0695
0.011942,9.13,1,0.0782
0.012793,9.12,1,0.0846
0.013300,9.11,1,0.0888
0.013337,9.10,1,0.0915
0.013320,9.08,1,0.0933
0.013350,9.06,1,0.0944
0.013445,9.04,1,0.0953
0.013713,9.02,1,0.0966
0.013936,8.99,1,0.0980
0.014248,8.96,1,0.0995
0.014546,8.92,1,0.1008
0.014785,8.89,1,0.1015
0.014801,8.85,1,0.1018
0.014738,8.81,1,0.1013
0.014481,8.76,1,0.1002
0.014154,8.71,1,0.0985
0.013800,8.66,1,0.0966
0.013420,8.61,1,0.0946
0.013141,8.55,1,0.0927
0.012915,8.49,1,0.0909
0.012732,8.43,1,0.0888
0.012567,8.37,1,0.0863
0.012306,8.30,1,0.0831
0.011682,8.23,1,0.0791
0.010942,8.16,1,0.0739
0.010006,8.09,1,0.0676
0.008899,8.02,1,0.0606
0.007490,7.95,1,0.0535
0.006227,7.88,1,0.0466
0.005354,7.81,1,0.0401
0.004622,7.73,1,0.0343
0.004021,7.66,1,0.0297
0.003493,7.59,0,0.0261
0.003120,7.52,0,0.0232
0.002841,7.45,0,0.0209
0.002613,7.38,0,0.0192
0.002445,7.31,0,0.0178
0.002349,7.24,0,0.0164
0.002291,7.17,0,0.0147
0.002112,7.11,0,0.0123
0.001752,7.04,0,0.0086
0.001174,6.98,0,0.0000
0.000143,6.91,0,0.0000
-0.001259,6.85,0,-0.0106
-0.002645,6.79,0,-0.0197
-0.004139,6.73,1,-0.0275
-0.005675,6.67,1,-0.0334
-0.007290,6.61,1,-0.0378
-0.006599,6.55,1,-0.0415
-0.005769,6.50,1,-0.0443
-0.005688,6.44,1,-0.0481
-0.006343,6.39,1,-0.0522
-0.006977,6.35,1,-0.0578
-0.009481,6.30,1,-0.0637
-0.011388,6.26,1,-0.0688
-0.012133,6.22,1,-0.0720
-0.011713,6.18,1,-0.0731
-0.010767,6.15,1,-0.0702
-0.009498,6.12,1,-0.0639
-0.008135,6.09,1,-0.0550
-0.006613,6.06,1,-0.0450
-0.005001,6.04,1,-0.0352
-0.003240,6.02,0,-0.0260
-0.001768,6.00,0,-0.0179
-0.000925,5.98,0,-0.0112
-0.000351,5.97,0,-0.0061
-0.000022,5.96,0,0.0000
0.000073,5.95,0,0.0000
0.000104,5.95,0,0.0000
0.000110,5.94,0,0.0000
0.000115,5.94,0,0.0000
0.000116,5.95,0,0.0000
0.000096,5.95,0,0.0000
0.000065,5.96,0,0.0000
0.000045,5.97,0,0.0000
0.000025,5.99,0,0.0000
0.000004,6.00,0,0.0000
-0.000017,6.02,0,0.0000
-0.000043,6.04,0,0.0000
-0.000054,6.07,0,0.0000
-0.000069,6.10,0,0.0000
-0.000088,6.13,0,0.0000
-0.000093,6.16,0,0.0000
-0.000083,6.19,0,0.0000
-0.000089,6.22,0,0.0000
-0.000087,6.26,0,0.0000
-0.000075,6.30,0,0.0000
-0.000071,6.34,0,0.0000
-0.000080,6.37,0,0.0000
-0.000067,6.41,0,0.0000
-0.000061,6.45,0,0.0000
-0.000064,6.48,0,0.0000
-0.000058,6.52,0,0.0000
-0.000053,6.55,0,0.0000
-0.000049,6.58,0,0.0000
-0.000047,6.61,0,0.0000
-0.000045,6.64,0,0.0000
-0.000035,6.66,0,0.0000
-0.000030,6.69,0,0.0000
-0.000033,6.71,0,0.0000
-0.000031,6.72,0,0.0000
-0.000024,6.74,0,0.0000
-0.000023,6.75,0,0.0000
-0.000014,6.76,0,0.0000
-0.000015,6.77,0,0.0000
-0.000011,6.77,0,0.0000
0.000000,6.77,0,0.0000
-0.000000,6.77,0,0.0000
-0.000004,6.77,0,0.0000
0.000005,6.76,0,0.0000
0.000011,6.75,0,0.0000
0.000011,6.74,0,0.0000
0.000012,6.72,0,0.0000
0.000026,6.70,0,0.0000
0.000029,6.68,0,0.0000
0.000029,6.66,0,0.0000
0.000030,6.63,0,0.0000
0.000035,6.60,0,0.0000
0.000035,6.57,0,0.0000
0.000038,6.54,0,0.0000
0.000045,6.50,0,0.0000
0.000053,6.47,0,0.0000
0.000053,6.43,0,0.0000
0.000057,6.39,0,0.0000
0.000062,6.34,0,0.0000
0.000063,6.30,0,0.0000
0.000060,6.26,0,0.0000
0.000070,6.21,0,0.0000
0.000070,6.17,0,0.0000
0.000063,6.12,0,0.0000
0.000058,6.08,0,0.0000
0.000057,6.03,0,0.0000
0.000053,5.99,0,0.0000
0.000043,5.94,0,0.0000
0.000048,5.90,0,0.0000
0.000047,5.85,0,0.0000
0.000035,5.81,0,0.0000
0.000035,5.77,0,0.0000
0.000040,5.73,0,0.0000
0.000027,5.69,0,0.0000
0.000021,5.66,0,0.0000
0.000028,5.62,0,0.0000
0.000012,5.59,0,0.0000
0.000011,5.56,0,0.0000
0.000012,5.53,0,0.0000
0.000008,5.50,0,0.0000
0.000000,5.48,0,0.0000
0.000005,5.45,0,0.0000
-0.000003,5.43,0,0.0000
-0.000009,5.41,0,0.0000
-0.000012,5.39,0,0.0000
-0.000012,5.37,0,0.0000
-0.000017,5.35,0,0.0000
-0.000027,5.33,0,0.0000
-0.000022,5.31,0,0.0000
-0.000021,5.30,0,0.0000
-0.000030,5.28,0,0.0000
-0.000035,5.27,0,0.0000
-0.000035,5.25,0,0.0000
-0.000042,5.24,0,0.0000
-0.000048,5.22,0,0.0000
-0.000052,5.21,0,0.0000
-0.000053,5.20,0,0.0000
-0.000053,5.18,0,0.0000
-0.000062,5.17,0,0.0000
-0.000066,5.16,0,0.0000
-0.000059,5.14,0,0.0000
-0.000070,5.13,0,0.0000
-0.000079,5.11,0,0.0000
-0.000072,5.09,0,0.0000
-0.000073,5.07,0,0.0000
-0.000093,5.05,0,0.0000
-0.000088,5.02,0,0.0000
-0.000092,4.99,0,0.0000
-0.000109,4.96,0,0.0000
-0.000120,4.93,0,0.0000
-0.000118,4.89,0,0.0000
-0.000139,4.85,0,0.0000
-0.000154,4.80,0,0.0000
-0.000161,4.75,0,0.0000
-0.000168,4.69,0,0.0000
-0.000181,4.63,0,0.0000
-0.000205,4.57,0,0.0000
-0.000208,4.51,0,0.0000
-0.000219,4.44,0,0.0000
-0.000233,4.37,0,0.0000
-0.000244,4.29,0,0.0000
-0.000245,4.22,0,0.0000
-0.000263,4.14,0,0.0000
-0.000280,4.06,0,0.0000
-0.000291,3.98,0,0.0000
-0.000293,3.90,0,0.0000
-0.000319,3.82,0,0.0000
-0.000324,3.74,0,0.0000
-0.000271,3.67,0,0.0000
-0.000148,3.59,0,0.0000
0.000054,3.51,0,0.0000
0.000523,3.44,0,0.0048
0.001044,3.37,0,0.0075
0.001575,3.30,0,0.0102
0.002052,3.24,0,0.0124
0.002409,3.18,0,0.0137
0.002495,3.12,0,0.0140
0.002256,3.06,0,0.0132
0.001846,3.01,0,0.0115
0.001340,2.97,0,0.0093
0.000804,2.93,0,0.0069
0.000350,2.89,0,0.0048
0.000164,2.86,0,0.0000
0.000110,2.84,0,0.0000
0.000156,2.81,0,0.0000
0.000282,2.80,0,0.0000
0.000448,2.78,0,0.0000
0.000581,2.77,0,0.0000
0.000715,2.77,0,0.0050
0.000845,2.77,0,0.0059
0.000967,2.77,0,0.0066
0.001124,2.78,0,0.0073
0.001195,2.79,0,0.0077
0.001220,2.81,0,0.0079
0.001209,2.83,0,0.0079
0.001165,2.85,0,0.0076
0.001038,2.87,0,0.0072
0.000945,2.90,0,0.0066
0.000841,2.93,0,0.0059
0.000738,2.96,0,0.0051
0.000646,3.00,0,0.0044
0.000524,3.03,0,0.0000
0.000409,3.07,0,0.0000
0.000316,3.11,0,0.0000
0.000225,3.15,0,0.0000
0.000120,3.19,0,0.0000
-0.000020,3.24,0,0.0000
-0.000107,3.28,0,0.0000
-0.000206,3.32,0,0.0000
-0.000308,3.37,0,0.0000
-0.000404,3.41,0,0.0000
-0.000531,3.46,0,0.0000
-0.000631,3.50,0,-0.0040
-0.000719,3.54,0,0.0000
-0.000751,3.58,0,0.0000
-0.000677,3.63,0,0.0000
-0.000266,3.66,0,0.0000
0.000267,3.70,0,0.0000
0.000955,3.74,0,0.0084
0.001752,3.78,0,0.0137
0.002629,3.81,0,0.0195
0.003739,3.85,0,0.0255
0.004619,3.88,1,0.0318
0.005493,3.91,1,0.0384
0.006357,3.95,1,0.0449
0.007187,3.98,1,0.0511
0.008337,4.01,1,0.0573
0.009145,4.05,1,0.0635
0.009967,4.09,1,0.0700
0.010812,4.13,1,0.0763
0.011705,4.17,1,0.0816
0.012880,4.21,1,0.0859
0.013437,4.25,1,0.0888
0.013623,4.29,1,0.0894
0.013434,4.34,1,0.0880
0.012875,4.39,1,0.0847
0.011444,4.43,1,0.0802
0.010356,4.48,1,0.0751
0.009513,4.53,1,0.0702
0.008918,4.58,1,0.0661
0.008549,4.64,1,0.0636
0.008546,4.69,1,0.0625
0.008726,4.74,1,0.0627
0.008963,4.80,1,0.0643
0.009277,4.85,1,0.0672
0.009726,4.90,1,0.0709
0.010531,4.95,1,0.0753
0.011404,5.01,1,0.0801
0.012307,5.06,1,0.0849
0.013133,5.11,1,0.0890
0.013727,5.16,1,0.0920
0.014050,5.21,1,0.0935
0.013878,5.25,1,0.0937
0.013484,5.30,1,0.0923
0.012969,5.34,1,0.0899
0.012428,5.39,1,0.0867
0.011774,5.43,1,0.0834
0.011307,5.46,1,0.0801
0.010886,5.50,1,0.0772
0.010519,5.53,1,0.0750
0.010250,5.56,1,0.0737
0.010085,5.58,1,0.0733
0.010200,5.61,1,0.0738
0.010478,5.63,1,0.0750
0.010888,5.64,1,0.0762
0.011367,5.65,1,0.0766
0.011776,5.66,1,0.0754
0.011432,5.67,1,0.0720
0.010486,5.68,1,0.0649
0.009013,5.68,1,0.0553
0.007041,5.67,1,0.0436
0.003828,5.67,0,0.0312
0.001721,5.66,0,0.0189
0.000116,5.65,0,0.0079
-0.001048,5.64,0,0.0000
-0.001783,5.62,0,-0.0068
-0.001988,5.60,0,-0.0103
-0.001928,5.58,0,-0.0121
-0.001861,5.55,0,-0.0127
-0.001794,5.52,0,-0.0125
-0.001734,5.49,0,-0.0120
-0.001633,5.46,0,-0.0116
-0.001561,5.42,0,-0.0113
-0.001516,5.39,0,-0.0112
-0.001505,5.35,0,-0.0112
-0.001536,5.30,0,-0.0116
-0.001666,5.26,0,-0.0123
-0.001829,5.21,0,-0.0131
-0.002015,5.16,0,-0.0141
-0.002196,5.11,0,-0.0150
-0.002345,5.06,0,-0.0158
-0.002473,5.01,0,-0.0164
-0.002495,4.96,0,-0.0168
-0.002476,4.91,0,-0.0169
-0.002430,4.85,0,-0.0168
-0.002374,4.80,0,-0.0165
-0.002293,4.74,0,-0.0162
-0.002252,4.68,0,-0.0159
-0.002207,4.62,0,-0.0155
-0.002165,4.56,0,-0.0152
-0.002133,4.50,0,-0.0149
-0.002091,4.44,0,-0.0146
-0.002049,4.38,0,-0.0144
-0.002016,4.31,0,-0.0141
-0.001985,4.25,0,-0.0139
-0.001952,4.18,0,-0.0136
-0.001903,4.11,0,-0.0132
-0.001854,4.03,0,-0.0128
-0.001794,3.96,0,-0.0124
-0.001721,3.88,0,-0.0118
-0.001633,3.80,0,-0.0112
-0.001504,3.72,0,-0.0106
-0.001406,3.64,0,-0.0099
-0.001303,3.56,0,-0.0091
-0.001199,3.47,0,-0.0083
-0.001101,3.39,0,-0.0076
-0.000960,3.30,0,-0.0069
-0.000861,3.21,0,-0.0061
-0.000765,3.12,0,-0.0053
-0.000666,3.03,0,-0.0046
-0.000558,2.94,0,0.0000
-0.000427,2.85,0,0.0000
-0.000325,2.75,0,0.0000
-0.000223,2.66,0,0.0000
-0.000120,2.57,0,0.0000
-0.000015,2.47,0,0.0000
0.000112,2.38,0,0.0000
0.000210,2.29,0,0.0000
0.000310,2.19,0,0.0000
0.000408,2.10,0,0.0000
0.000505,2.00,0,0.0000
0.000589,1.91,0,0.0000
0.000655,1.82,0,0.0044
0.000704,1.73,0,0.0048
0.000739,1.64,0,0.0051
0.000764,1.55,0,0.0054
0.000833,1.46,0,0.0057
0.000858,1.37,0,0.0060
0.000891,1.29,0,0.0062
0.000930,1.21,0,0.0065
0.000972,1.13,0,0.0066
0.000994,1.06,0,0.0066
0.000985,0.99,0,0.0066
0.000950,0.92,0,0.0063
0.000897,0.85,0,0.0060
0.000831,0.78,0,0.0055
0.000699,0.72,0,0.0050
0.000620,0.66,0,0.0044
0.000535,0.60,0,0.0000
0.000443,0.55,0,0.0000
0.000342,0.50,0,0.0000
0.000228,0.45,0,0.0000
-0.000187,0.40,0,-0.0094
-0.001103,0.36,0,-0.0281
-0.002839,0.32,0,-0.0585
-0.006314,0.29,1,-0.0980
-0.018207,0.26,1,-0.1047
-0.030128,0.23,1,-0.1047
-0.039172,0.20,1,-0.1047
-0.044844,0.18,1,-0.1047
-0.047211,0.17,1,-0.1047
-0.041779,0.16,1,-0.1047
-0.035267,0.15,1,-0.1047
-0.031378,0.14,1,-0.1047
-0.029238,0.14,1,-0.1047
-0.027177,0.15,1,-0.1047
-0.022982,0.15,1,-0.1047
-0.017088,0.16,1,-0.1031
-0.009620,0.16,1,-0.0624
-0.001980,0.17,0,-0.0205
0.004964,0.18,1,0.0190
0.011530,0.19,1,0.0534
0.014691,0.20,1,0.0807
0.016461,0.21,1,0.1029
0.017350,0.22,1,0.1047
0.017673,0.23,1,0.1047
0.020224,0.24,1,0.1047
0.024714,0.24,1,0.1047
0.029090,0.25,1,0.1047
0.032692,0.25,1,0.1047
0.035150,0.25,1,0.1047
0.034890,0.26,1,0.1047
0.031432,0.26,1,0.1047
0.027299,0.27,1,0.1047
0.023154,0.27,1,0.1047
0.019248,0.27,1,0.1047
0.014165,0.27,1,0.1047
0.010487,0.27,1,0.0844
0.007660,0.27,1,0.0649
0.005559,0.27,1,0.0493
0.004163,0.27,1,0.0390
0.003581,0.27,0,0.0325
0.003698,0.26,0,0.0289
0.003837,0.26,0,0.0277
0.003981,0.25,0,0.0280
0.004127,0.23,1,0.0290
0.004318,0.22,1,0.0300
0.004464,0.20,1,0.0310
0.004587,0.18,1,0.0318
0.004694,0.16,1,0.0326
0.004783,0.13,1,0.0331
0.004851,0.10,1,0.0335
0.004870,0.07,1,0.0338
0.004870,0.04,1,0.0340
0.004868,0.01,1,0.0341
0.004875,-0.02,1,0.0342
0.004892,-0.05,1,0.0343
0.004892,-0.09,1,0.0344
0.004918,-0.12,1,0.0344
0.004945,-0.15,1,0.0343
0.004963,-0.19,1,0.0340
0.004902,-0.22,1,0.0335
0.004782,-0.26,1,0.0327
0.004603,-0.29,1,0.0317
0.004369,-0.32,1,0.0313
0.004086,-0.35,1,0.0321
0.003963,-0.38,0,0.0347
0.004588,-0.40,1,0.0397
0.005727,-0.43,1,0.0487
0.007397,-0.45,1,0.0611
0.009604,-0.47,1,0.0773
0.013291,-0.49,1,0.0964
0.016523,-0.51,1,0.1047
0.020147,-0.53,1,0.1047
0.023662,-0.55,1,0.1047
0.026355,-0.56,1,0.1047
0.025760,-0.58,1,0.1047
0.022215,-0.59,1,0.1047
0.017425,-0.60,1,0.1047
0.012048,-0.60,1,0.0896
0.006906,-0.60,1,0.0652
0.003126,-0.61,0,0.0439
0.002084,-0.60,0,0.0270
0.001411,-0.60,0,0.0152
0.000930,-0.59,0,0.0085
0.000540,-0.58,0,0.0055
0.000235,-0.57,0,0.0000
0.000158,-0.55,0,0.0000
0.000116,-0.53,0,0.0000
0.000095,-0.51,0,0.0000
0.000084,-0.49,0,0.0000
0.000061,-0.46,0,0.0000
0.000048,-0.44,0,0.0000
0.000036,-0.41,0,0.0000
0.000024,-0.37,0,0.0000
0.000011,-0.34,0,0.0000
-0.000000,-0.30,0,0.0000
-0.000008,-0.26,0,0.0000
-0.000011,-0.22,0,0.0000
-0.000012,-0.18,0,0.0000
-0.000016,-0.14,0,0.0000
-0.000012,-0.09,0,0.0000
-0.000011,-0.05,0,0.0000
-0.000011,-0.00,0,0.0000
