# Trazado de diseno RESUELTO desde las directrices (alignment_solver):
# rectas + circulos exactos + clotoides generadas; cierra a 360
# kappa_1pm,elev_m,kerb,peralte_rad (seg 4.0 m)
0.000000,-32.56,0,0.0000
0.000000,-32.75,0,0.0000
0.000000,-32.95,0,0.0000
0.000000,-33.16,0,0.0000
0.000000,-33.38,0,0.0000
0.000000,-33.61,0,0.0000
0.000000,-33.84,0,0.0000
0.000000,-34.09,0,0.0000
0.000000,-34.35,0,0.0000
0.000000,-34.61,0,0.0000
0.000000,-34.89,0,0.0000
0.000000,-35.18,0,0.0000
0.000000,-35.48,0,0.0000
0.000000,-35.78,0,0.0000
0.000000,-36.10,0,0.0000
0.000000,-36.42,0,0.0000
0.000000,-36.76,0,0.0144
0.000000,-37.10,0,0.0576
0.000000,-37.46,0,0.1047
0.014398,-37.82,1,0.1047
0.043195,-38.19,1,0.1047
0.057594,-38.58,1,0.1047
0.057594,-38.96,1,0.1047
0.057594,-39.33,1,0.1047
0.057594,-39.69,1,0.1047
0.057594,-40.04,1,0.1047
0.057594,-40.38,1,0.1047
0.057594,-40.71,1,0.1047
0.050390,-41.03,1,0.1047
0.035983,-41.32,1,0.1047
0.021575,-41.58,1,0.1047
0.007168,-41.79,1,0.0502
-0.007240,-41.97,1,-0.0435
-0.021647,-42.11,1,-0.1047
-0.036055,-42.21,1,-0.1047
-0.043259,-42.27,1,-0.1047
-0.043259,-42.30,1,-0.1047
-0.043259,-42.29,1,-0.1047
-0.043259,-42.24,1,-0.1047
-0.043259,-42.16,1,-0.1047
-0.043259,-42.03,1,-0.1047
-0.040169,-41.87,1,-0.1047
-0.033989,-41.67,1,-0.1047
-0.027809,-41.43,1,-0.1047
-0.021629,-41.16,1,-0.1047
-0.015450,-40.85,1,-0.1047
-0.009270,-40.50,1,-0.0772
-0.003090,-40.13,0,-0.0494
0.000000,-39.76,0,-0.0278
0.000000,-39.37,0,-0.0124
0.000000,-38.97,0,0.0000
0.000000,-38.56,0,0.0000
0.000000,-38.15,0,0.0000
0.000000,-37.72,0,0.0000
0.000000,-37.28,0,0.0000
0.000000,-36.86,0,0.0000
0.000000,-36.46,0,0.0000
0.000000,-36.09,0,0.0000
0.000000,-35.72,0,0.0000
0.000000,-35.39,0,0.0000
0.000000,-35.07,0,0.0000
0.000000,-34.78,0,0.0000
0.000000,-34.50,0,0.0000
0.000000,-34.25,0,0.0000
0.000000,-34.02,0,0.0000
0.000000,-33.80,0,0.0000
0.000000,-33.61,0,0.0000
0.000000,-33.44,0,0.0000
0.000000,-33.29,0,0.0000
0.000000,-33.17,0,0.0000
0.000000,-33.06,0,0.0000
0.000000,-32.97,0,0.0000
0.000000,-32.91,0,0.0000
0.000000,-32.86,0,0.0000
0.000000,-32.84,0,0.0000
0.000000,-32.82,0,0.0000
0.000000,-32.81,0,0.0000
0.000000,-32.80,0,0.0000
0.000000,-32.79,0,0.0000
0.000000,-32.79,0,0.0000
0.000000,-32.80,0,0.0000
0.000000,-32.81,0,0.0000
0.000000,-32.82,0,0.0000
0.000000,-32.84,0,0.0000
0.000000,-32.87,0,0.0000
0.000000,-32.90,0,0.0000
0.000000,-32.94,0,0.0000
0.000000,-32.98,0,-0.0057
-0.000710,-33.02,0,-0.0085
-0.002129,-33.07,0,-0.0114
-0.002839,-33.13,0,-0.0142
-0.002839,-33.19,0,-0.0170
-0.002839,-33.26,0,-0.0192
-0.002839,-33.33,0,-0.0199
-0.002839,-33.40,0,-0.0199
-0.002839,-33.48,0,-0.0199
-0.002839,-33.56,0,-0.0199
-0.002839,-33.66,0,-0.0199
-0.002839,-33.76,0,-0.0199
-0.002839,-33.86,0,-0.0199
-0.002839,-33.96,0,-0.0199
-0.002839,-34.07,0,-0.0199
-0.002839,-34.19,0,-0.0199
-0.002839,-34.31,0,-0.0199
-0.002839,-34.43,0,-0.0199
-0.002839,-34.57,0,-0.0192
-0.002839,-34.70,0,-0.0170
-0.002839,-34.84,0,-0.0142
-0.002129,-34.99,0,-0.0114
-0.000710,-35.14,0,-0.0085
0.000000,-35.29,0,-0.0057
0.000000,-35.45,0,0.0000
0.000000,-35.62,0,0.0000
0.000000,-35.79,0,0.0000
0.000000,-35.97,0,0.0000
0.000000,-36.15,0,0.0000
0.000000,-36.33,0,0.0000
0.000000,-36.52,0,0.0000
0.000000,-36.72,0,0.0000
0.000000,-36.92,0,0.0000
0.000000,-37.12,0,0.0000
0.000000,-37.33,0,0.0000
0.000000,-37.55,0,0.0000
0.000000,-37.76,0,0.0000
0.000000,-37.97,0,0.0000
0.000000,-38.18,0,0.0000
0.000000,-38.39,0,0.0000
0.000000,-38.59,0,0.0000
0.000000,-38.80,0,0.0000
0.000000,-39.00,0,0.0000
0.000000,-39.21,0,0.0000
0.000000,-39.41,0,0.0000
0.000000,-39.61,0,0.0000
0.000000,-39.81,0,0.0000
0.000000,-40.00,0,0.0000
0.000000,-40.20,0,0.0000
0.000000,-40.40,0,0.0000
0.000000,-40.59,0,0.0000
0.000000,-40.78,0,0.0000
0.000000,-40.98,0,0.0000
0.000000,-41.17,0,0.0000
0.000000,-41.36,0,0.0000
0.000000,-41.54,0,0.0000
0.000000,-41.73,0,0.0000
0.000000,-41.92,0,0.0000
0.000000,-42.11,0,0.0000
0.000000,-42.29,0,0.0000
0.000144,-42.47,0,0.0000
0.000431,-42.65,0,0.0000
0.000719,-42.84,0,0.0052
0.001006,-43.01,0,0.0070
0.001293,-43.19,0,0.0091
0.001581,-43.36,0,0.0111
0.001868,-43.54,0,0.0131
0.002156,-43.72,0,0.0151
0.002443,-43.91,0,0.0171
0.002731,-44.12,0,0.0191
0.003018,-44.33,0,0.0211
0.003305,-44.56,0,0.0231
0.003593,-44.79,0,0.0252
0.003880,-45.04,0,0.0272
0.004168,-45.29,1,0.0292
0.004455,-45.56,1,0.0312
0.004743,-45.84,1,0.0332
0.005030,-46.12,1,0.0352
0.005317,-46.42,1,0.0372
0.005605,-46.72,1,0.0391
0.005892,-47.04,1,0.0407
0.006180,-47.37,1,0.0420
0.006323,-47.71,1,0.0430
0.006323,-48.04,1,0.0437
0.006323,-48.36,1,0.0441
0.006323,-48.67,1,0.0443
0.006323,-48.96,1,0.0443
0.006323,-49.26,1,0.0443
0.006323,-49.54,1,0.0443
0.006323,-49.80,1,0.0443
0.006323,-50.06,1,0.0443
0.006323,-50.31,1,0.0443
0.006323,-50.55,1,0.0441
0.006323,-50.78,1,0.0437
0.006323,-50.99,1,0.0430
0.006180,-51.20,1,0.0420
0.005892,-51.40,1,0.0407
0.005605,-51.58,1,0.0391
0.005317,-51.74,1,0.0372
0.005030,-51.87,1,0.0352
0.004743,-51.97,1,0.0332
0.004455,-52.05,1,0.0312
0.004168,-52.09,1,0.0292
0.003880,-52.10,0,0.0272
0.003593,-52.09,0,0.0252
0.003305,-52.05,0,0.0231
0.003018,-51.98,0,0.0211
0.002731,-51.88,0,0.0191
0.002443,-51.75,0,0.0171
0.002156,-51.60,0,0.0151
0.001868,-51.41,0,0.0131
0.001581,-51.23,0,0.0111
0.001293,-51.05,0,0.0091
0.001006,-50.86,0,0.0070
0.000719,-50.67,0,0.0052
0.000431,-50.47,0,0.0000
0.000144,-50.28,0,0.0000
0.000000,-50.08,0,0.0000
0.000000,-49.88,0,0.0000
0.000000,-49.67,0,0.0000
0.000000,-49.46,0,0.0000
0.000000,-49.25,0,0.0000
0.000000,-49.04,0,0.0000
0.000000,-48.82,0,0.0000
0.000000,-48.60,0,0.0000
0.000000,-48.41,0,0.0000
0.000000,-48.23,0,0.0000
0.000000,-48.07,0,0.0000
0.000000,-47.92,0,0.0000
0.000000,-47.79,0,0.0000
0.000000,-47.67,0,0.0000
0.000000,-47.57,0,0.0000
0.000000,-47.49,0,0.0000
0.000000,-47.42,0,0.0000
0.000000,-47.37,0,0.0000
0.000000,-47.34,0,0.0000
0.000000,-47.32,0,0.0000
0.000000,-47.31,0,0.0000
0.000000,-47.33,0,0.0000
0.000000,-47.36,0,0.0000
0.000000,-47.41,0,0.0000
0.000000,-47.47,0,0.0000
0.000000,-47.55,0,0.0000
0.000000,-47.65,0,0.0000
0.000000,-47.76,0,0.0000
0.000000,-47.89,0,0.0000
0.000000,-48.03,0,0.0000
0.000000,-48.19,0,0.0000
0.000000,-48.36,0,0.0000
0.000000,-48.54,0,0.0000
0.000000,-48.73,0,0.0000
0.000000,-48.92,0,0.0000
0.000000,-49.12,0,0.0000
0.000000,-49.32,0,0.0000
0.000000,-49.53,0,0.0000
0.000000,-49.74,0,0.0000
0.000000,-49.97,0,0.0000
0.000153,-50.20,0,0.0000
0.000459,-50.43,0,0.0000
0.000765,-50.67,0,0.0055
0.001071,-50.91,0,0.0075
0.001377,-51.17,0,0.0096
0.001683,-51.43,0,0.0118
0.001988,-51.68,0,0.0139
0.002294,-51.93,0,0.0161
0.002600,-52.17,0,0.0182
0.002906,-52.40,0,0.0203
0.003212,-52.61,0,0.0225
0.003518,-52.82,0,0.0245
0.003824,-53.02,0,0.0262
0.004130,-53.21,1,0.0275
0.004283,-53.39,1,0.0286
0.004283,-53.55,1,0.0294
0.004283,-53.71,1,0.0298
0.004283,-53.86,1,0.0300
0.004283,-54.00,1,0.0300
0.004283,-54.13,1,0.0300
0.004283,-54.26,1,0.0300
0.004283,-54.36,1,0.0300
0.004283,-54.46,1,0.0300
0.004283,-54.56,1,0.0300
0.004283,-54.66,1,0.0300
0.004283,-54.76,1,0.0300
0.004283,-54.86,1,0.0300
0.004283,-54.96,1,0.0300
0.004283,-55.07,1,0.0300
0.004283,-55.18,1,0.0300
0.004283,-55.30,1,0.0300
0.004283,-55.42,1,0.0300
0.004283,-55.54,1,0.0300
0.004283,-55.67,1,0.0293
0.004283,-55.80,1,0.0271
0.004283,-55.94,1,0.0236
0.003569,-56.08,0,0.0193
0.002141,-56.23,0,0.0150
0.000714,-56.37,0,0.0107
0.000000,-56.52,0,0.0064
0.000000,-56.68,0,0.0000
0.000000,-56.84,0,0.0000
0.000000,-57.00,0,0.0000
0.000000,-57.16,0,0.0000
0.000000,-57.34,0,0.0000
0.000000,-57.51,0,0.0000
0.000000,-57.69,0,0.0000
0.000000,-57.87,0,0.0000
0.000000,-58.05,0,0.0000
0.000000,-58.25,0,0.0000
0.000000,-58.44,0,0.0000
0.000000,-58.63,0,0.0000
0.000000,-58.81,0,0.0000
0.000000,-59.00,0,0.0000
0.000000,-59.17,0,0.0000
0.000000,-59.35,0,0.0000
0.000000,-59.53,0,0.0000
0.000000,-59.70,0,0.0000
0.000000,-59.86,0,0.0000
0.000000,-60.02,0,0.0000
0.000000,-60.18,0,0.0000
0.000000,-60.33,0,0.0000
0.000000,-60.48,0,0.0000
0.000000,-60.63,0,0.0000
0.000000,-60.78,0,0.0000
0.000000,-60.92,0,0.0000
0.000000,-61.05,0,0.0000
0.000000,-61.19,0,0.0000
0.000000,-61.32,0,0.0000
0.000000,-61.45,0,0.0000
0.000000,-61.57,0,0.0000
0.000000,-61.69,0,0.0000
0.000000,-61.81,0,0.0000
0.000000,-61.92,0,0.0000
0.000000,-62.03,0,0.0000
0.000000,-62.14,0,0.0000
0.000000,-62.24,0,0.0000
0.000000,-62.34,0,0.0000
0.000000,-62.44,0,0.0000
0.000000,-62.54,0,0.0000
0.000000,-62.63,0,0.0000
0.000000,-62.71,0,0.0000
0.000000,-62.80,0,0.0000
0.000000,-62.88,0,0.0000
0.000000,-62.95,0,0.0000
0.000000,-63.03,0,0.0000
0.000000,-63.10,0,0.0000
0.000000,-63.16,0,0.0000
0.000000,-63.23,0,0.0000
-0.000068,-63.28,0,0.0000
-0.000204,-63.34,0,0.0000
-0.000341,-63.39,0,0.0000
-0.000477,-63.44,0,0.0000
-0.000613,-63.50,0,-0.0043
-0.000750,-63.58,0,-0.0052
-0.000886,-63.65,0,-0.0062
-0.001022,-63.72,0,-0.0072
-0.001159,-63.81,0,-0.0081
-0.001295,-63.90,0,-0.0091
-0.001431,-64.00,0,-0.0100
-0.001568,-64.11,0,-0.0110
-0.001704,-64.22,0,-0.0119
-0.001840,-64.34,0,-0.0128
-0.001977,-64.46,0,-0.0136
-0.002113,-64.59,0,-0.0142
-0.002181,-64.72,0,-0.0147
-0.002181,-64.87,0,-0.0150
-0.002181,-65.02,0,-0.0152
-0.002181,-65.17,0,-0.0153
-0.002181,-65.34,0,-0.0153
-0.002181,-65.51,0,-0.0153
-0.002181,-65.68,0,-0.0153
-0.002181,-65.87,0,-0.0153
-0.002181,-66.06,0,-0.0153
-0.002181,-66.25,0,-0.0153
-0.002181,-66.45,0,-0.0153
-0.002181,-66.66,0,-0.0153
-0.002181,-66.87,0,-0.0153
-0.002181,-67.09,0,-0.0153
-0.002181,-67.32,0,-0.0153
-0.002181,-67.55,0,-0.0153
-0.002181,-67.79,0,-0.0153
-0.002181,-68.04,0,-0.0153
-0.002181,-68.29,0,-0.0153
-0.002181,-68.55,0,-0.0153
-0.002181,-68.81,0,-0.0153
-0.002181,-69.08,0,-0.0153
-0.002181,-69.35,0,-0.0153
-0.002181,-69.60,0,-0.0153
-0.002181,-69.85,0,-0.0153
-0.002181,-70.08,0,-0.0153
-0.002181,-70.30,0,-0.0153
-0.002181,-70.51,0,-0.0153
-0.002181,-70.70,0,-0.0153
-0.002181,-70.89,0,-0.0153
-0.002181,-71.06,0,-0.0153
-0.002181,-71.22,0,-0.0153
-0.002181,-71.37,0,-0.0153
-0.002181,-71.52,0,-0.0153
-0.002181,-71.65,0,-0.0153
-0.002181,-71.76,0,-0.0153
-0.002181,-71.87,0,-0.0153
-0.002181,-71.96,0,-0.0153
-0.002181,-72.05,0,-0.0153
-0.002181,-72.12,0,-0.0153
-0.002181,-72.18,0,-0.0153
-0.002181,-72.23,0,-0.0153
-0.002181,-72.27,0,-0.0153
-0.002181,-72.30,0,-0.0153
-0.002181,-72.32,0,-0.0153
-0.002181,-72.32,0,-0.0153
-0.002181,-72.31,0,-0.0153
-0.002181,-72.30,0,-0.0153
-0.002181,-72.27,0,-0.0153
-0.002181,-72.24,0,-0.0153
-0.002181,-72.21,0,-0.0153
-0.002181,-72.19,0,-0.0154
-0.002181,-72.16,0,-0.0159
-0.002181,-72.13,0,-0.0166
-0.002332,-72.10,0,-0.0177
-0.002634,-72.08,0,-0.0190
-0.002935,-72.05,0,-0.0205
-0.003237,-72.02,0,-0.0221
-0.003539,-72.00,0,-0.0234
-0.003690,-71.97,0,-0.0245
-0.003690,-71.94,0,-0.0252
-0.003690,-71.92,0,-0.0257
-0.003690,-71.89,0,-0.0258
-0.003690,-71.87,0,-0.0258
-0.003690,-71.86,0,-0.0258
-0.003690,-71.87,0,-0.0258
-0.003690,-71.90,0,-0.0258
-0.003690,-71.94,0,-0.0258
-0.003690,-72.00,0,-0.0266
-0.003690,-72.07,0,-0.0288
-0.003690,-72.17,0,-0.0326
-0.004443,-72.28,1,-0.0379
-0.005948,-72.40,1,-0.0439
-0.007453,-72.54,1,-0.0499
-0.008958,-72.71,1,-0.0559
-0.009711,-72.88,1,-0.0612
-0.009711,-73.07,1,-0.0650
-0.009711,-73.29,1,-0.0672
-0.009711,-73.51,1,-0.0680
-0.009711,-73.75,1,-0.0680
-0.009711,-74.01,1,-0.0680
-0.009711,-74.29,1,-0.0680
-0.009711,-74.58,1,-0.0680
-0.009711,-74.89,1,-0.0680
-0.009711,-75.21,1,-0.0680
-0.009711,-75.56,1,-0.0680
-0.009711,-75.91,1,-0.0680
-0.009711,-76.28,1,-0.0680
-0.009711,-76.68,1,-0.0680
-0.009711,-77.08,1,-0.0680
-0.009711,-77.51,1,-0.0680
-0.009711,-77.94,1,-0.0680
-0.009711,-78.36,1,-0.0680
-0.009711,-78.76,1,-0.0680
-0.009711,-79.15,1,-0.0655
-0.009711,-79.54,1,-0.0583
-0.009711,-79.91,1,-0.0486
-0.007283,-80.26,1,-0.0388
-0.002428,-80.61,0,-0.0291
0.000000,-80.95,0,-0.0194
0.000000,-81.26,0,-0.0097
0.000000,-81.55,0,0.0000
0.000000,-81.82,0,0.0000
0.000000,-82.05,0,0.0000
0.000000,-82.26,0,0.0000
0.000000,-82.45,0,0.0000
0.000000,-82.62,0,0.0000
0.000000,-82.75,0,0.0000
0.000000,-82.86,0,0.0000
0.000000,-82.94,0,0.0000
0.000000,-83.00,0,0.0000
0.000000,-83.04,0,0.0000
0.000000,-83.04,0,0.0000
0.000000,-83.03,0,0.0000
0.000000,-82.98,0,0.0000
0.000000,-82.91,0,0.0000
0.000000,-82.82,0,0.0000
0.000000,-82.69,0,0.0000
0.000000,-82.55,0,-0.0083
-0.000920,-82.38,0,-0.0147
-0.002759,-82.19,0,-0.0230
-0.004599,-81.99,1,-0.0331
-0.006438,-81.77,1,-0.0451
-0.008278,-81.53,1,-0.0579
-0.010117,-81.28,1,-0.0708
-0.011957,-81.01,1,-0.0828
-0.013796,-80.72,1,-0.0929
-0.015636,-80.41,1,-0.1012
-0.016556,-80.09,1,-0.1047
-0.016556,-79.75,1,-0.1047
-0.016556,-79.39,1,-0.1047
-0.016556,-79.01,1,-0.1047
-0.016556,-78.62,1,-0.1047
-0.016556,-78.21,1,-0.1047
-0.016556,-77.78,1,-0.1047
-0.016556,-77.33,1,-0.1047
-0.016556,-76.86,1,-0.1047
-0.016556,-76.41,1,-0.1047
-0.016556,-75.96,1,-0.1047
-0.016556,-75.51,1,-0.1047
-0.016556,-75.07,1,-0.1047
-0.016556,-74.64,1,-0.1047
-0.016556,-74.22,1,-0.1047
-0.016556,-73.82,1,-0.1047
-0.016556,-73.44,1,-0.1047
-0.015521,-73.08,1,-0.0993
-0.013451,-72.75,1,-0.0900
-0.011382,-72.43,1,-0.0786
-0.009313,-72.14,1,-0.0652
-0.007243,-71.87,1,-0.0507
-0.005174,-71.62,1,-0.0373
-0.003104,-71.39,0,-0.0259
-0.001035,-71.19,0,-0.0166
0.000000,-71.01,0,-0.0093
0.000000,-70.85,0,-0.0041
0.000000,-70.72,0,0.0000
0.000000,-70.60,0,0.0000
0.000000,-70.51,0,0.0000
0.000000,-70.44,0,0.0000
0.000000,-70.39,0,0.0000
0.000000,-70.36,0,0.0000
0.000000,-70.35,0,0.0000
0.000000,-70.37,0,0.0000
0.000000,-70.41,0,0.0000
0.000000,-70.47,0,0.0000
0.000000,-70.55,0,0.0000
0.000000,-70.63,0,0.0000
0.000000,-70.71,0,0.0000
0.000000,-70.79,0,0.0000
0.000000,-70.87,0,0.0000
0.000000,-70.96,0,0.0000
0.000000,-71.04,0,0.0000
0.000000,-71.13,0,0.0000
0.000000,-71.21,0,0.0000
0.000000,-71.29,0,0.0000
0.000000,-71.37,0,0.0000
0.000000,-71.45,0,0.0000
0.000000,-71.53,0,0.0000
0.000000,-71.61,0,0.0000
0.000000,-71.70,0,0.0000
0.000000,-71.78,0,0.0000
0.000000,-71.86,0,0.0000
0.000000,-71.95,0,0.0000
0.000000,-72.03,0,0.0000
0.000000,-72.11,0,0.0000
0.000000,-72.19,0,0.0000
0.000000,-72.28,0,0.0000
0.000000,-72.37,0,0.0049
0.000548,-72.45,0,0.0088
0.001645,-72.53,0,0.0137
0.002741,-72.62,0,0.0197
0.003838,-72.70,0,0.0269
0.004934,-72.78,1,0.0345
0.006030,-72.87,1,0.0422
0.007127,-72.96,1,0.0499
0.008223,-73.04,1,0.0570
0.009320,-73.12,1,0.0630
0.010416,-73.21,1,0.0680
0.010964,-73.29,1,0.0718
0.010964,-73.38,1,0.0746
0.010964,-73.47,1,0.0762
0.010964,-73.55,1,0.0768
0.010964,-73.64,1,0.0768
0.010964,-73.72,1,0.0768
0.010964,-73.81,1,0.0768
0.010964,-73.89,1,0.0768
0.010964,-73.98,1,0.0768
0.010964,-74.07,1,0.0768
0.010964,-74.16,1,0.0768
0.010964,-74.24,1,0.0768
0.010964,-74.30,1,0.0768
0.010964,-74.36,1,0.0768
0.010964,-74.41,1,0.0768
0.010964,-74.44,1,0.0768
0.010964,-74.46,1,0.0768
0.010964,-74.47,1,0.0768
0.010964,-74.47,1,0.0768
0.010964,-74.46,1,0.0768
0.010964,-74.43,1,0.0768
0.010964,-74.39,1,0.0750
0.010964,-74.34,1,0.0698
0.010964,-74.28,1,0.0612
0.009232,-74.21,1,0.0490
0.005767,-74.12,1,0.0334
0.002302,-74.03,0,0.0144
-0.001163,-73.92,0,-0.0081
-0.004628,-73.80,1,-0.0307
-0.008093,-73.67,1,-0.0497
-0.011558,-73.52,1,-0.0653
-0.013290,-73.37,1,-0.0774
-0.013290,-73.20,1,-0.0861
-0.013290,-73.02,1,-0.0913
-0.013290,-72.83,1,-0.0930
-0.013290,-72.63,1,-0.0930
-0.013290,-72.41,1,-0.0930
-0.013290,-72.18,1,-0.0930
-0.013290,-71.95,1,-0.0930
-0.013290,-71.71,1,-0.0930
-0.013290,-71.46,1,-0.0930
-0.013290,-71.22,1,-0.0930
-0.013290,-70.96,1,-0.0930
-0.013290,-70.72,1,-0.0930
-0.013290,-70.47,1,-0.0930
-0.013290,-70.22,1,-0.0930
-0.013290,-69.96,1,-0.0930
-0.013290,-69.70,1,-0.0930
-0.013290,-69.44,1,-0.0930
-0.013290,-69.19,1,-0.0930
-0.013290,-68.93,1,-0.0930
-0.013290,-68.66,1,-0.0930
-0.013290,-68.39,1,-0.0930
-0.013290,-68.13,1,-0.0930
-0.013290,-67.86,1,-0.0930
-0.013290,-67.59,1,-0.0897
-0.013290,-67.33,1,-0.0797
-0.013290,-67.10,1,-0.0665
-0.009968,-66.88,1,-0.0532
-0.003323,-66.67,0,-0.0399
0.000000,-66.48,0,-0.0266
0.000000,-66.32,0,-0.0133
0.000000,-66.17,0,0.0000
0.000000,-66.03,0,0.0000
0.000000,-65.91,0,0.0000
0.000000,-65.81,0,0.0000
0.000000,-65.73,0,0.0000
0.000000,-65.66,0,0.0000
0.000000,-65.61,0,0.0000
0.000000,-65.58,0,0.0000
0.000000,-65.56,0,0.0000
0.000000,-65.56,0,0.0000
0.000000,-65.58,0,0.0000
0.000000,-65.62,0,0.0000
0.000000,-65.68,0,0.0000
0.000000,-65.74,0,0.0000
0.000000,-65.83,0,0.0000
0.000000,-65.94,0,0.0000
0.000000,-66.05,0,0.0000
0.000000,-66.19,0,0.0000
0.000000,-66.35,0,0.0000
0.000000,-66.51,0,0.0000
0.000000,-66.67,0,0.0000
0.000000,-66.85,0,0.0000
0.000000,-67.03,0,0.0000
0.000000,-67.22,0,0.0000
0.000000,-67.42,0,0.0000
0.000000,-67.62,0,0.0000
0.000000,-67.83,0,0.0000
0.000000,-68.04,0,0.0000
0.000000,-68.25,0,0.0000
0.000000,-68.45,0,0.0000
0.000000,-68.65,0,0.0000
0.000000,-68.84,0,0.0000
0.000000,-69.02,0,0.0000
0.000000,-69.19,0,0.0000
0.000000,-69.36,0,0.0000
0.000000,-69.53,0,0.0000
0.000000,-69.69,0,0.0000
0.000000,-69.84,0,0.0000
0.000000,-69.98,0,0.0000
0.000000,-70.12,0,0.0000
0.000000,-70.25,0,0.0000
0.000000,-70.38,0,0.0000
0.000000,-70.49,0,0.0000
0.000000,-70.60,0,0.0000
0.000000,-70.71,0,0.0000
0.000000,-70.81,0,0.0000
0.000000,-70.90,0,0.0000
0.000000,-70.99,0,0.0000
0.000000,-71.07,0,0.0000
0.000000,-71.14,0,0.0000
0.000000,-71.21,0,0.0000
0.000000,-71.26,0,0.0000
0.000000,-71.32,0,0.0000
0.000000,-71.37,0,0.0000
0.000000,-71.41,0,0.0000
0.000000,-71.45,0,0.0000
0.000000,-71.48,0,0.0000
0.000000,-71.51,0,0.0000
0.000000,-71.53,0,0.0000
0.000000,-71.55,0,0.0000
0.000000,-71.57,0,0.0000
0.000000,-71.59,0,0.0000
0.000000,-71.60,0,0.0000
0.000000,-71.61,0,0.0000
0.000000,-71.62,0,0.0000
0.000219,-71.62,0,0.0000
0.000657,-71.61,0,0.0055
0.001094,-71.61,0,0.0079
0.001532,-71.60,0,0.0107
0.001970,-71.59,0,0.0138
0.002407,-71.57,0,0.0169
0.002845,-71.56,0,0.0199
0.003283,-71.53,0,0.0230
0.003721,-71.51,0,0.0258
0.004158,-71.48,1,0.0282
0.004596,-71.44,1,0.0302
0.004815,-71.40,1,0.0317
0.004815,-71.36,1,0.0328
0.004815,-71.32,1,0.0335
0.004815,-71.27,1,0.0337
0.004815,-71.22,1,0.0337
0.004815,-71.17,1,0.0337
0.004815,-71.11,1,0.0337
0.004815,-71.05,1,0.0337
0.004815,-70.99,1,0.0337
0.004815,-70.92,1,0.0337
0.004815,-70.85,1,0.0337
0.004815,-70.78,1,0.0337
0.004815,-70.69,1,0.0337
0.004815,-70.61,1,0.0337
0.004815,-70.53,1,0.0337
0.004815,-70.44,1,0.0337
0.004815,-70.35,1,0.0337
0.004815,-70.25,1,0.0337
0.004815,-70.15,1,0.0337
0.004815,-70.05,1,0.0337
0.004815,-69.95,1,0.0337
0.004815,-69.84,1,0.0337
0.004815,-69.73,1,0.0337
0.004815,-69.61,1,0.0337
0.004815,-69.49,1,0.0337
0.004815,-69.37,1,0.0337
0.004815,-69.25,1,0.0337
0.004815,-69.12,1,0.0337
0.004815,-68.97,1,0.0337
0.004815,-68.84,1,0.0337
0.004815,-68.70,1,0.0337
0.004815,-68.56,1,0.0337
0.004815,-68.41,1,0.0337
0.004815,-68.26,1,0.0337
0.004815,-68.11,1,0.0337
0.004815,-67.95,1,0.0337
0.004815,-67.78,1,0.0338
0.004815,-67.62,1,0.0340
0.004815,-67.45,1,0.0344
0.004888,-67.28,1,0.0349
0.005035,-67.11,1,0.0355
0.005182,-66.91,1,0.0363
0.005328,-66.72,1,0.0373
0.005475,-66.51,1,0.0383
0.005622,-66.30,1,0.0394
0.005768,-66.08,1,0.0404
0.005915,-65.85,1,0.0414
0.006062,-65.61,1,0.0424
0.006208,-65.36,1,0.0435
0.006355,-65.11,1,0.0445
0.006502,-64.85,1,0.0455
0.006648,-64.58,1,0.0465
0.006795,-64.30,1,0.0476
0.006942,-64.01,1,0.0486
0.007089,-63.72,1,0.0496
0.007235,-63.41,1,0.0506
0.007382,-63.10,1,0.0517
0.007529,-62.77,1,0.0527
0.007675,-62.45,1,0.0537
0.007822,-62.11,1,0.0545
0.007969,-61.77,1,0.0551
0.008042,-61.41,1,0.0556
0.008042,-61.06,1,0.0560
0.008042,-60.68,1,0.0562
0.008042,-60.31,1,0.0563
0.008042,-59.92,1,0.0563
0.008042,-59.53,1,0.0563
0.008042,-59.13,1,0.0563
0.008042,-58.73,1,0.0563
0.008042,-58.35,1,0.0563
0.008042,-57.96,1,0.0563
0.008042,-57.58,1,0.0563
0.008042,-57.21,1,0.0563
0.008042,-56.84,1,0.0563
0.008042,-56.47,1,0.0563
0.008042,-56.11,1,0.0563
0.008042,-55.76,1,0.0563
0.008042,-55.41,1,0.0563
0.008042,-55.06,1,0.0563
0.008042,-54.72,1,0.0563
0.008042,-54.38,1,0.0563
0.008042,-54.05,1,0.0563
0.008042,-53.72,1,0.0563
0.008042,-53.40,1,0.0563
0.008042,-53.09,1,0.0563
0.008042,-52.78,1,0.0560
0.008042,-52.47,1,0.0552
0.008042,-52.17,1,0.0539
0.007774,-51.87,1,0.0520
0.007238,-51.58,1,0.0496
0.006702,-51.28,1,0.0466
0.006166,-51.00,1,0.0432
0.005629,-50.72,1,0.0394
0.005093,-50.45,1,0.0357
0.004557,-50.18,1,0.0319
0.004021,-49.92,1,0.0281
0.003485,-49.66,0,0.0244
0.002949,-49.40,0,0.0206
0.002413,-49.15,0,0.0169
0.001876,-48.90,0,0.0131
0.001340,-48.66,0,0.0097
0.000804,-48.41,0,0.0067
0.000268,-48.16,0,0.0043
0.000000,-47.92,0,0.0000
0.000000,-47.67,0,0.0000
0.000000,-47.43,0,0.0000
