# C-90 - Norma 3.1-IC (tools/make_carretera.py)
# Vp=90 km/h, grupo 3, R_min=350 m; ida y vuelta cerradas con dos glorietas de R=63 m a 40 km/h
# kappa_1_per_m, elev_m, piano, peralte_rad, semiancho_m
0.000000,104.70,0,0.0000,3.75
0.000000,104.62,0,0.0000,3.75
0.000000,104.55,0,0.0000,3.75
0.000000,104.48,0,0.0000,3.75
0.000000,104.40,0,0.0000,3.75
0.000000,104.33,0,0.0000,3.75
0.000000,104.26,0,0.0000,3.75
0.000000,104.18,0,0.0000,3.75
0.000000,104.11,0,0.0000,3.75
0.000000,104.03,0,0.0000,3.75
0.000000,103.96,0,0.0000,3.75
0.000000,103.89,0,0.0000,3.75
0.000000,103.81,0,0.0000,3.75
0.000000,103.74,0,0.0000,3.75
0.000000,103.67,0,0.0000,3.75
0.000000,103.59,0,0.0000,3.75
0.000000,103.52,0,0.0000,3.75
0.000000,103.45,0,0.0000,3.75
0.000000,103.37,0,0.0000,3.75
0.000000,103.30,0,0.0000,3.75
0.000000,103.23,0,0.0000,3.75
0.000000,103.15,0,0.0000,3.75
0.000000,103.08,0,0.0000,3.75
0.000000,103.01,0,0.0000,3.75
0.000000,102.93,0,0.0000,3.75
0.000000,102.86,0,0.0000,3.75
0.000000,102.79,0,0.0000,3.75
0.000000,102.71,0,0.0000,3.75
0.000000,102.64,0,0.0000,3.75
0.000000,102.57,0,0.0000,3.75
0.000000,102.49,0,0.0000,3.75
0.000000,102.42,0,0.0000,3.75
0.000000,102.35,0,0.0000,3.75
0.000000,102.27,0,0.0000,3.75
0.000000,102.20,0,0.0000,3.75
0.000000,102.13,0,0.0000,3.75
0.000000,102.05,0,0.0000,3.75
0.000000,101.98,0,0.0000,3.75
0.000000,101.91,0,0.0000,3.75
0.000000,101.84,0,0.0000,3.75
0.000000,101.76,0,0.0000,3.75
0.000000,101.69,0,0.0000,3.75
0.000000,101.62,0,0.0000,3.75
0.000000,101.54,0,0.0000,3.75
0.000000,101.47,0,0.0000,3.75
0.000000,101.40,0,0.0000,3.75
0.000000,101.32,0,0.0000,3.75
0.000000,101.25,0,0.0000,3.75
0.000000,101.18,0,0.0000,3.75
0.000000,101.10,0,0.0000,3.75
0.000000,101.03,0,0.0000,3.75
0.000000,100.96,0,0.0000,3.75
0.000000,100.89,0,0.0000,3.75
0.000000,100.81,0,0.0000,3.75
0.000000,100.74,0,0.0000,3.75
0.000000,100.67,0,0.0000,3.75
0.000000,100.59,0,0.0000,3.75
0.000000,100.52,0,0.0000,3.75
0.000000,100.45,0,0.0000,3.75
0.000000,100.38,0,0.0000,3.75
0.000000,100.30,0,0.0000,3.75
0.000000,100.23,0,0.0000,3.75
0.000063,100.16,0,0.0018,3.75
0.000189,100.08,0,0.0055,3.75
0.000315,100.01,0,0.0092,3.75
0.000441,99.94,0,0.0129,3.75
0.000567,99.87,0,0.0165,3.75
0.000693,99.79,0,0.0202,3.75
0.000819,99.72,0,0.0239,3.75
0.000945,99.65,0,0.0276,3.75
0.001071,99.58,0,0.0312,3.75
0.001197,99.50,0,0.0349,3.75
0.001323,99.43,0,0.0386,3.75
0.001449,99.36,0,0.0423,3.75
0.001575,99.28,0,0.0459,3.75
0.001701,99.21,0,0.0496,3.75
0.001827,99.14,0,0.0533,3.75
0.001953,99.07,0,0.0569,3.75
0.002079,98.99,0,0.0606,3.75
0.002205,98.92,0,0.0643,3.75
0.002214,98.85,0,0.0661,3.75
0.002214,98.78,0,0.0661,3.75
0.002214,98.70,0,0.0661,3.75
0.002214,98.63,0,0.0661,3.75
0.002214,98.56,0,0.0661,3.75
0.002214,98.49,0,0.0661,3.75
0.002214,98.42,0,0.0661,3.75
0.002214,98.34,0,0.0661,3.75
0.002214,98.27,0,0.0661,3.75
0.002214,98.20,0,0.0661,3.75
0.002214,98.13,0,0.0661,3.75
0.002214,98.05,0,0.0661,3.75
0.002214,97.98,0,0.0661,3.75
0.002214,97.91,0,0.0661,3.75
0.002214,97.84,0,0.0661,3.75
0.002214,97.76,0,0.0661,3.75
0.002214,97.69,0,0.0661,3.75
0.002214,97.62,0,0.0661,3.75
0.002214,97.55,0,0.0661,3.75
0.002214,97.48,0,0.0661,3.75
0.002214,97.40,0,0.0661,3.75
0.002214,97.33,0,0.0661,3.75
0.002214,97.26,0,0.0661,3.75
0.002205,97.19,0,0.0643,3.75
0.002079,97.12,0,0.0606,3.75
0.001953,97.04,0,0.0569,3.75
0.001827,96.97,0,0.0533,3.75
0.001701,96.90,0,0.0496,3.75
0.001575,96.83,0,0.0459,3.75
0.001449,96.76,0,0.0423,3.75
0.001323,96.68,0,0.0386,3.75
0.001197,96.61,0,0.0349,3.75
0.001071,96.54,0,0.0312,3.75
0.000945,96.47,0,0.0276,3.75
0.000819,96.40,0,0.0239,3.75
0.000693,96.33,0,0.0202,3.75
0.000567,96.25,0,0.0165,3.75
0.000441,96.18,0,0.0129,3.75
0.000315,96.11,0,0.0092,3.75
0.000189,96.04,0,0.0055,3.75
0.000063,95.97,0,0.0018,3.75
0.000000,95.90,0,0.0000,3.75
0.000000,95.82,0,0.0000,3.75
0.000000,95.75,0,0.0000,3.75
0.000000,95.68,0,0.0000,3.75
0.000000,95.61,0,0.0000,3.75
0.000000,95.54,0,0.0000,3.75
0.000000,95.47,0,0.0000,3.75
0.000000,95.39,0,0.0000,3.75
0.000000,95.32,0,0.0000,3.75
0.000000,95.25,0,0.0000,3.75
0.000000,95.18,0,0.0000,3.75
0.000000,95.11,0,0.0000,3.75
0.000000,95.04,0,0.0000,3.75
0.000000,94.97,0,0.0000,3.75
0.000000,94.90,0,0.0000,3.75
0.000000,94.82,0,0.0000,3.75
0.000000,94.75,0,0.0000,3.75
0.000000,94.68,0,0.0000,3.75
0.000000,94.61,0,0.0000,3.75
0.000000,94.54,0,0.0000,3.75
0.000000,94.47,0,0.0000,3.75
0.000000,94.40,0,0.0000,3.75
0.000000,94.33,0,0.0000,3.75
0.000000,94.25,0,0.0000,3.75
0.000000,94.18,0,0.0000,3.75
0.000000,94.11,0,0.0000,3.75
0.000000,94.04,0,0.0000,3.75
0.000000,93.97,0,0.0000,3.75
0.000000,93.90,0,0.0000,3.75
0.000000,93.83,0,0.0000,3.75
0.000000,93.76,0,0.0000,3.75
0.000000,93.69,0,0.0000,3.75
0.000000,93.62,0,0.0000,3.75
0.000000,93.55,0,0.0000,3.75
0.000000,93.48,0,0.0000,3.75
0.000000,93.40,0,0.0000,3.75
0.000000,93.33,0,0.0000,3.75
0.000000,93.26,0,0.0000,3.75
0.000000,93.19,0,0.0000,3.75
0.000000,93.12,0,0.0000,3.75
0.000000,93.05,0,0.0000,3.75
0.000000,92.98,0,0.0000,3.75
0.000000,92.91,0,0.0000,3.75
0.000000,92.84,0,0.0000,3.75
0.000000,92.77,0,0.0000,3.75
0.000000,92.70,0,0.0000,3.75
0.000000,92.63,0,0.0000,3.75
0.000000,92.56,0,0.0000,3.75
0.000000,92.49,0,0.0000,3.75
0.000000,92.42,0,0.0000,3.75
0.000000,92.35,0,0.0000,3.75
0.000000,92.28,0,0.0000,3.75
0.000000,92.21,0,0.0000,3.75
0.000000,92.14,0,0.0000,3.75
0.000000,92.07,0,0.0000,3.75
0.000000,92.00,0,0.0000,3.75
0.000000,91.93,0,0.0000,3.75
0.000000,91.86,0,0.0000,3.75
0.000000,91.79,0,0.0000,3.75
0.000000,91.72,0,0.0000,3.75
0.000000,91.65,0,0.0000,3.75
0.000000,91.58,0,0.0000,3.75
0.000000,91.51,0,0.0000,3.75
0.000000,91.44,0,0.0000,3.75
0.000000,91.37,0,0.0000,3.75
0.000000,91.30,0,0.0000,3.75
0.000000,91.23,0,0.0000,3.75
0.000000,91.16,0,0.0000,3.75
0.000000,91.09,0,0.0000,3.75
0.000000,91.02,0,0.0000,3.75
0.000000,90.95,0,0.0000,3.75
0.000000,90.88,0,0.0000,3.75
0.000000,90.81,0,0.0000,3.75
0.000000,90.74,0,0.0000,3.75
0.000000,90.67,0,0.0000,3.75
0.000000,90.60,0,0.0000,3.75
0.000000,90.53,0,0.0000,3.75
0.000000,90.46,0,0.0000,3.75
0.000000,90.39,0,0.0000,3.75
0.000000,90.32,0,0.0000,3.75
0.000000,90.25,0,0.0000,3.75
0.000000,90.18,0,0.0000,3.75
0.000000,90.11,0,0.0000,3.75
0.000000,90.04,0,0.0000,3.75
0.000000,89.98,0,0.0000,3.75
0.000000,89.91,0,0.0000,3.75
0.000000,89.84,0,0.0000,3.75
0.000000,89.77,0,0.0000,3.75
0.000000,89.70,0,0.0000,3.75
0.000000,89.63,0,0.0000,3.75
0.000000,89.56,0,0.0000,3.75
0.000000,89.49,0,0.0000,3.75
0.000000,89.42,0,0.0000,3.75
0.000000,89.35,0,0.0000,3.75
0.000000,89.29,0,0.0000,3.75
0.000000,89.22,0,0.0000,3.75
0.000000,89.15,0,0.0000,3.75
0.000000,89.08,0,0.0000,3.75
0.000000,89.01,0,0.0000,3.75
0.000000,88.94,0,0.0000,3.75
0.000000,88.87,0,0.0000,3.75
0.000000,88.80,0,0.0000,3.75
0.000000,88.74,0,0.0000,3.75
0.000000,88.67,0,0.0000,3.75
0.000000,88.60,0,0.0000,3.75
0.000000,88.53,0,0.0000,3.75
0.000000,88.46,0,0.0000,3.75
0.000000,88.39,0,0.0000,3.75
0.000000,88.33,0,0.0000,3.75
0.000000,88.26,0,0.0000,3.75
0.000000,88.19,0,0.0000,3.75
0.000000,88.12,0,0.0000,3.75
0.000000,88.05,0,0.0000,3.75
0.000000,87.98,0,0.0000,3.75
0.000000,87.92,0,0.0000,3.75
0.000000,87.85,0,0.0000,3.75
0.000000,87.78,0,0.0000,3.75
0.000000,87.71,0,0.0000,3.75
0.000000,87.64,0,0.0000,3.75
0.000000,87.58,0,0.0000,3.75
0.000000,87.51,0,0.0000,3.75
0.000000,87.44,0,0.0000,3.75
0.000000,87.37,0,0.0000,3.75
0.000000,87.30,0,0.0000,3.75
0.000000,87.24,0,0.0000,3.75
0.000000,87.17,0,0.0000,3.75
0.000000,87.10,0,0.0000,3.75
0.000000,87.03,0,0.0000,3.75
0.000000,86.97,0,0.0000,3.75
0.000000,86.90,0,0.0000,3.75
0.000000,86.83,0,0.0000,3.75
0.000000,86.76,0,0.0000,3.75
0.000000,86.70,0,0.0000,3.75
0.000000,86.63,0,0.0000,3.75
0.000000,86.56,0,0.0000,3.75
0.000000,86.49,0,0.0000,3.75
0.000000,86.43,0,0.0000,3.75
0.000000,86.36,0,0.0000,3.75
0.000000,86.29,0,0.0000,3.75
0.000000,86.22,0,0.0000,3.75
0.000000,86.16,0,0.0000,3.75
0.000000,86.09,0,0.0000,3.75
0.000000,86.02,0,0.0000,3.75
0.000000,85.96,0,0.0000,3.75
0.000000,85.89,0,0.0000,3.75
0.000000,85.82,0,0.0000,3.75
0.000000,85.76,0,0.0000,3.75
0.000000,85.69,0,0.0000,3.75
0.000000,85.62,0,0.0000,3.75
0.000000,85.55,0,0.0000,3.75
0.000000,85.49,0,0.0000,3.75
0.000000,85.42,0,0.0000,3.75
0.000000,85.35,0,0.0000,3.75
0.000000,85.29,0,0.0000,3.75
0.000000,85.22,0,0.0000,3.75
0.000000,85.16,0,0.0000,3.75
0.000000,85.09,0,0.0000,3.75
0.000000,85.02,0,0.0000,3.75
0.000000,84.96,0,0.0000,3.75
0.000000,84.89,0,0.0000,3.75
0.000000,84.82,0,0.0000,3.75
0.000000,84.76,0,0.0000,3.75
0.000000,84.69,0,0.0000,3.75
0.000000,84.62,0,0.0000,3.75
0.000000,84.56,0,0.0000,3.75
0.000000,84.49,0,0.0000,3.75
0.000000,84.43,0,0.0000,3.75
0.000000,84.36,0,0.0000,3.75
0.000000,84.29,0,0.0000,3.75
0.000000,84.23,0,0.0000,3.75
0.000000,84.16,0,0.0000,3.75
0.000000,84.10,0,0.0000,3.75
0.000000,84.03,0,0.0000,3.75
0.000000,83.97,0,0.0000,3.75
0.000000,83.90,0,0.0000,3.75
0.000000,83.83,0,0.0000,3.75
0.000000,83.77,0,0.0000,3.75
0.000000,83.70,0,0.0000,3.75
0.000000,83.64,0,0.0000,3.75
0.000000,83.57,0,0.0000,3.75
0.000000,83.51,0,0.0000,3.75
0.000000,83.44,0,0.0000,3.75
0.000000,83.38,0,0.0000,3.75
0.000000,83.31,0,0.0000,3.75
0.000000,83.24,0,0.0000,3.75
0.000000,83.18,0,0.0000,3.75
0.000000,83.11,0,0.0000,3.75
0.000000,83.05,0,0.0000,3.75
0.000000,82.98,0,0.0000,3.75
0.000000,82.92,0,0.0000,3.75
0.000000,82.85,0,0.0000,3.75
0.000000,82.79,0,0.0000,3.75
0.000000,82.72,0,0.0000,3.75
0.000000,82.66,0,0.0000,3.75
0.000000,82.59,0,0.0000,3.75
0.000000,82.53,0,0.0000,3.75
0.000000,82.47,0,0.0000,3.75
0.000000,82.40,0,0.0000,3.75
0.000000,82.34,0,0.0000,3.75
0.000000,82.27,0,0.0000,3.75
0.000000,82.21,0,0.0000,3.75
0.000000,82.14,0,0.0000,3.75
0.000000,82.08,0,0.0000,3.75
0.000000,82.01,0,0.0000,3.75
0.000000,81.95,0,0.0000,3.75
0.000000,81.88,0,0.0000,3.75
0.000000,81.82,0,0.0000,3.75
0.000000,81.76,0,0.0000,3.75
0.000000,81.69,0,0.0000,3.75
0.000000,81.63,0,0.0000,3.75
0.000000,81.56,0,0.0000,3.75
0.000000,81.50,0,0.0000,3.75
0.000000,81.44,0,0.0000,3.75
0.000000,81.37,0,0.0000,3.75
0.000000,81.31,0,0.0000,3.75
0.000000,81.24,0,0.0000,3.75
0.000000,81.18,0,0.0000,3.75
0.000000,81.12,0,0.0000,3.75
0.000000,81.05,0,0.0000,3.75
0.000000,80.99,0,0.0000,3.75
0.000000,80.93,0,0.0000,3.75
0.000000,80.86,0,0.0000,3.75
0.000000,80.80,0,0.0000,3.75
0.000000,80.74,0,0.0000,3.75
0.000000,80.67,0,0.0000,3.75
0.000000,80.61,0,0.0000,3.75
0.000000,80.55,0,0.0000,3.75
0.000000,80.48,0,0.0000,3.75
0.000000,80.42,0,0.0000,3.75
0.000000,80.36,0,0.0000,3.75
0.000000,80.29,0,0.0000,3.75
0.000000,80.23,0,0.0000,3.75
0.000000,80.17,0,0.0000,3.75
0.000000,80.10,0,0.0000,3.75
0.000000,80.04,0,0.0000,3.75
0.000000,79.98,0,0.0000,3.75
0.000000,79.92,0,0.0000,3.75
0.000000,79.85,0,0.0000,3.75
0.000000,79.79,0,0.0000,3.75
0.000000,79.73,0,0.0000,3.75
0.000000,79.67,0,0.0000,3.75
0.000000,79.60,0,0.0000,3.75
0.000000,79.54,0,0.0000,3.75
0.000000,79.48,0,0.0000,3.75
0.000000,79.42,0,0.0000,3.75
0.000000,79.35,0,0.0000,3.75
0.000000,79.29,0,0.0000,3.75
0.000000,79.23,0,0.0000,3.75
0.000000,79.17,0,0.0000,3.75
0.000000,79.10,0,0.0000,3.75
0.000000,79.04,0,0.0000,3.75
0.000000,78.98,0,0.0000,3.75
0.000000,78.92,0,0.0000,3.75
0.000000,78.86,0,0.0000,3.75
0.000000,78.79,0,0.0000,3.75
0.000000,78.73,0,0.0000,3.75
0.000000,78.67,0,0.0000,3.75
0.000000,78.61,0,0.0000,3.75
0.000000,78.55,0,0.0000,3.75
0.000000,78.49,0,0.0000,3.75
0.000000,78.42,0,0.0000,3.75
0.000000,78.36,0,0.0000,3.75
0.000000,78.30,0,0.0000,3.75
0.000000,78.24,0,0.0000,3.75
0.000000,78.18,0,0.0000,3.75
0.000000,78.12,0,0.0000,3.75
0.000000,78.06,0,0.0000,3.75
0.000000,77.99,0,0.0000,3.75
0.000000,77.93,0,0.0000,3.75
0.000000,77.87,0,0.0000,3.75
0.000000,77.81,0,0.0000,3.75
0.000000,77.75,0,0.0000,3.75
0.000000,77.69,0,0.0000,3.75
0.000000,77.63,0,0.0000,3.75
0.000000,77.57,0,0.0000,3.75
0.000000,77.51,0,0.0000,3.75
0.000000,77.45,0,0.0000,3.75
0.000000,77.39,0,0.0000,3.75
0.000000,77.32,0,0.0000,3.75
0.000000,77.26,0,0.0000,3.75
0.000000,77.20,0,0.0000,3.75
-0.000063,77.14,0,-0.0018,3.75
-0.000189,77.08,0,-0.0055,3.75
-0.000315,77.02,0,-0.0092,3.75
-0.000441,76.96,0,-0.0129,3.75
-0.000567,76.90,0,-0.0165,3.75
-0.000693,76.84,0,-0.0202,3.75
-0.000819,76.78,0,-0.0239,3.75
-0.000945,76.72,0,-0.0276,3.75
-0.001071,76.66,0,-0.0312,3.75
-0.001197,76.60,0,-0.0349,3.75
-0.001323,76.54,0,-0.0386,3.75
-0.001449,76.48,0,-0.0423,3.75
-0.001575,76.42,0,-0.0459,3.75
-0.001701,76.36,0,-0.0496,3.75
-0.001827,76.30,0,-0.0533,3.75
-0.001953,76.24,0,-0.0569,3.75
-0.002079,76.18,0,-0.0606,3.75
-0.002205,76.12,0,-0.0643,3.75
-0.002220,76.06,0,-0.0661,3.75
-0.002220,76.01,0,-0.0661,3.75
-0.002220,75.95,0,-0.0661,3.75
-0.002220,75.89,0,-0.0661,3.75
-0.002220,75.83,0,-0.0661,3.75
-0.002220,75.77,0,-0.0661,3.75
-0.002220,75.71,0,-0.0661,3.75
-0.002220,75.65,0,-0.0661,3.75
-0.002220,75.59,0,-0.0661,3.75
-0.002220,75.53,0,-0.0661,3.75
-0.002220,75.47,0,-0.0661,3.75
-0.002220,75.41,0,-0.0661,3.75
-0.002220,75.36,0,-0.0661,3.75
-0.002220,75.30,0,-0.0661,3.75
-0.002220,75.24,0,-0.0661,3.75
-0.002220,75.18,0,-0.0661,3.75
-0.002220,75.12,0,-0.0661,3.75
-0.002220,75.06,0,-0.0661,3.75
-0.002220,75.00,0,-0.0661,3.75
-0.002220,74.95,0,-0.0661,3.75
-0.002220,74.89,0,-0.0661,3.75
-0.002220,74.83,0,-0.0661,3.75
-0.002220,74.77,0,-0.0661,3.75
-0.002220,74.71,0,-0.0661,3.75
-0.002220,74.65,0,-0.0661,3.75
-0.002220,74.60,0,-0.0661,3.75
-0.002220,74.54,0,-0.0661,3.75
-0.002220,74.48,0,-0.0661,3.75
-0.002220,74.42,0,-0.0661,3.75
-0.002220,74.36,0,-0.0661,3.75
-0.002220,74.31,0,-0.0661,3.75
-0.002220,74.25,0,-0.0661,3.75
-0.002220,74.19,0,-0.0661,3.75
-0.002220,74.13,0,-0.0661,3.75
-0.002220,74.08,0,-0.0661,3.75
-0.002220,74.02,0,-0.0661,3.75
-0.002220,73.96,0,-0.0661,3.75
-0.002220,73.90,0,-0.0661,3.75
-0.002220,73.85,0,-0.0661,3.75
-0.002220,73.79,0,-0.0661,3.75
-0.002220,73.73,0,-0.0661,3.75
-0.002220,73.68,0,-0.0661,3.75
-0.002220,73.62,0,-0.0661,3.75
-0.002220,73.56,0,-0.0661,3.75
-0.002220,73.50,0,-0.0661,3.75
-0.002220,73.45,0,-0.0661,3.75
-0.002220,73.39,0,-0.0661,3.75
-0.002220,73.33,0,-0.0661,3.75
-0.002220,73.28,0,-0.0661,3.75
-0.002220,73.22,0,-0.0661,3.75
-0.002220,73.16,0,-0.0661,3.75
-0.002220,73.11,0,-0.0661,3.75
-0.002220,73.05,0,-0.0661,3.75
-0.002220,72.99,0,-0.0661,3.75
-0.002220,72.94,0,-0.0661,3.75
-0.002220,72.88,0,-0.0661,3.75
-0.002220,72.83,0,-0.0661,3.75
-0.002220,72.77,0,-0.0661,3.75
-0.002220,72.71,0,-0.0661,3.75
-0.002220,72.66,0,-0.0661,3.75
-0.002220,72.60,0,-0.0661,3.75
-0.002220,72.54,0,-0.0661,3.75
-0.002220,72.49,0,-0.0661,3.75
-0.002220,72.43,0,-0.0661,3.75
-0.002220,72.38,0,-0.0661,3.75
-0.002220,72.32,0,-0.0661,3.75
-0.002220,72.27,0,-0.0661,3.75
-0.002220,72.21,0,-0.0661,3.75
-0.002220,72.15,0,-0.0661,3.75
-0.002220,72.10,0,-0.0661,3.75
-0.002220,72.04,0,-0.0661,3.75
-0.002220,71.99,0,-0.0661,3.75
-0.002220,71.93,0,-0.0661,3.75
-0.002220,71.88,0,-0.0661,3.75
-0.002220,71.82,0,-0.0661,3.75
-0.002220,71.77,0,-0.0661,3.75
-0.002220,71.71,0,-0.0661,3.75
-0.002220,71.66,0,-0.0661,3.75
-0.002220,71.60,0,-0.0661,3.75
-0.002220,71.55,0,-0.0661,3.75
-0.002220,71.49,0,-0.0661,3.75
-0.002205,71.44,0,-0.0643,3.75
-0.002079,71.38,0,-0.0606,3.75
-0.001953,71.33,0,-0.0569,3.75
-0.001827,71.27,0,-0.0533,3.75
-0.001701,71.22,0,-0.0496,3.75
-0.001575,71.17,0,-0.0459,3.75
-0.001449,71.11,0,-0.0423,3.75
-0.001323,71.06,0,-0.0386,3.75
-0.001197,71.00,0,-0.0349,3.75
-0.001071,70.95,0,-0.0312,3.75
-0.000945,70.89,0,-0.0276,3.75
-0.000819,70.84,0,-0.0239,3.75
-0.000693,70.79,0,-0.0202,3.75
-0.000567,70.73,0,-0.0165,3.75
-0.000441,70.68,0,-0.0129,3.75
-0.000315,70.62,0,-0.0092,3.75
-0.000189,70.57,0,-0.0055,3.75
-0.000063,70.52,0,-0.0018,3.75
0.000000,70.46,0,0.0000,3.75
0.000000,70.41,0,0.0000,3.75
0.000000,70.36,0,0.0000,3.75
0.000000,70.30,0,0.0000,3.75
0.000000,70.25,0,0.0000,3.75
0.000000,70.20,0,0.0000,3.75
0.000000,70.14,0,0.0000,3.75
0.000000,70.09,0,0.0000,3.75
0.000000,70.04,0,0.0000,3.75
0.000000,69.98,0,0.0000,3.75
0.000000,69.93,0,0.0000,3.75
0.000000,69.88,0,0.0000,3.75
0.000000,69.82,0,0.0000,3.75
0.000000,69.77,0,0.0000,3.75
0.000000,69.72,0,0.0000,3.75
0.000000,69.67,0,0.0000,3.75
0.000000,69.61,0,0.0000,3.75
0.000000,69.56,0,0.0000,3.75
0.000000,69.51,0,0.0000,3.75
0.000000,69.46,0,0.0000,3.75
0.000000,69.40,0,0.0000,3.75
0.000000,69.35,0,0.0000,3.75
0.000000,69.30,0,0.0000,3.75
0.000000,69.25,0,0.0000,3.75
0.000000,69.19,0,0.0000,3.75
0.000000,69.14,0,0.0000,3.75
0.000000,69.09,0,0.0000,3.75
0.000000,69.04,0,0.0000,3.75
0.000000,68.99,0,0.0000,3.75
0.000000,68.93,0,0.0000,3.75
0.000000,68.88,0,0.0000,3.75
0.000000,68.83,0,0.0000,3.75
0.000000,68.78,0,0.0000,3.75
0.000000,68.73,0,0.0000,3.75
0.000000,68.68,0,0.0000,3.75
0.000000,68.62,0,0.0000,3.75
0.000000,68.57,0,0.0000,3.75
0.000000,68.52,0,0.0000,3.75
0.000000,68.47,0,0.0000,3.75
0.000000,68.42,0,0.0000,3.75
0.000000,68.37,0,0.0000,3.75
0.000000,68.32,0,0.0000,3.75
0.000000,68.27,0,0.0000,3.75
0.000000,68.21,0,0.0000,3.75
0.000000,68.16,0,0.0000,3.75
0.000000,68.11,0,0.0000,3.75
0.000000,68.06,0,0.0000,3.75
0.000000,68.01,0,0.0000,3.75
0.000000,67.96,0,0.0000,3.75
0.000000,67.91,0,0.0000,3.75
0.000000,67.86,0,0.0000,3.75
0.000000,67.81,0,0.0000,3.75
0.000000,67.76,0,0.0000,3.75
0.000000,67.71,0,0.0000,3.75
0.000000,67.66,0,0.0000,3.75
0.000000,67.61,0,0.0000,3.75
0.000000,67.56,0,0.0000,3.75
0.000000,67.51,0,0.0000,3.75
0.000000,67.46,0,0.0000,3.75
0.000000,67.41,0,0.0000,3.75
0.000000,67.36,0,0.0000,3.75
0.000000,67.31,0,0.0000,3.75
0.000000,67.26,0,0.0000,3.75
0.000000,67.21,0,0.0000,3.75
0.000000,67.16,0,0.0000,3.75
0.000000,67.11,0,0.0000,3.75
0.000063,67.06,0,0.0018,3.75
0.000189,67.01,0,0.0055,3.75
0.000315,66.96,0,0.0092,3.75
0.000441,66.91,0,0.0129,3.75
0.000567,66.86,0,0.0165,3.75
0.000693,66.81,0,0.0202,3.75
0.000819,66.76,0,0.0239,3.75
0.000945,66.72,0,0.0276,3.75
0.001071,66.67,0,0.0312,3.75
0.001197,66.62,0,0.0349,3.75
0.001323,66.57,0,0.0386,3.75
0.001449,66.52,0,0.0423,3.75
0.001575,66.47,0,0.0459,3.75
0.001701,66.42,0,0.0496,3.75
0.001827,66.37,0,0.0533,3.75
0.001953,66.33,0,0.0569,3.75
0.002079,66.28,0,0.0606,3.75
0.002205,66.23,0,0.0643,3.75
0.002208,66.18,0,0.0661,3.75
0.002208,66.13,0,0.0661,3.75
0.002208,66.08,0,0.0661,3.75
0.002208,66.04,0,0.0661,3.75
0.002208,65.99,0,0.0661,3.75
0.002208,65.94,0,0.0661,3.75
0.002208,65.89,0,0.0661,3.75
0.002208,65.84,0,0.0661,3.75
0.002208,65.80,0,0.0661,3.75
0.002208,65.75,0,0.0661,3.75
0.002208,65.70,0,0.0661,3.75
0.002208,65.65,0,0.0661,3.75
0.002208,65.61,0,0.0661,3.75
0.002208,65.56,0,0.0661,3.75
0.002208,65.51,0,0.0661,3.75
0.002208,65.46,0,0.0661,3.75
0.002208,65.42,0,0.0661,3.75
0.002208,65.37,0,0.0661,3.75
0.002208,65.32,0,0.0661,3.75
0.002208,65.27,0,0.0661,3.75
0.002208,65.23,0,0.0661,3.75
0.002208,65.18,0,0.0661,3.75
0.002205,65.13,0,0.0643,3.75
0.002079,65.09,0,0.0606,3.75
0.001953,65.04,0,0.0569,3.75
0.001827,64.99,0,0.0533,3.75
0.001701,64.95,0,0.0496,3.75
0.001575,64.90,0,0.0459,3.75
0.001449,64.85,0,0.0423,3.75
0.001323,64.81,0,0.0386,3.75
0.001197,64.76,0,0.0349,3.75
0.001071,64.71,0,0.0312,3.75
0.000945,64.67,0,0.0276,3.75
0.000819,64.62,0,0.0239,3.75
0.000693,64.58,0,0.0202,3.75
0.000567,64.53,0,0.0165,3.75
0.000441,64.48,0,0.0129,3.75
0.000315,64.44,0,0.0092,3.75
0.000189,64.39,0,0.0055,3.75
0.000063,64.35,0,0.0018,3.75
0.000000,64.30,0,0.0000,3.75
0.000000,64.25,0,0.0000,3.75
0.000000,64.21,0,0.0000,3.75
0.000000,64.16,0,0.0000,3.75
0.000000,64.12,0,0.0000,3.75
0.000000,64.07,0,0.0000,3.75
0.000000,64.03,0,0.0000,3.75
0.000000,63.98,0,0.0000,3.75
0.000000,63.94,0,0.0000,3.75
0.000000,63.89,0,0.0000,3.75
0.000000,63.85,0,0.0000,3.75
0.000000,63.80,0,0.0000,3.75
0.000000,63.76,0,0.0000,3.75
0.000000,63.71,0,0.0000,3.75
0.000000,63.67,0,0.0000,3.75
0.000000,63.62,0,0.0000,3.75
0.000000,63.58,0,0.0000,3.75
0.000000,63.53,0,0.0000,3.75
0.000000,63.49,0,0.0000,3.75
0.000000,63.44,0,0.0000,3.75
0.000000,63.40,0,0.0000,3.75
0.000000,63.35,0,0.0000,3.75
0.000000,63.31,0,0.0000,3.75
0.000000,63.27,0,0.0000,3.75
0.000000,63.22,0,0.0000,3.75
0.000000,63.18,0,0.0000,3.75
0.000000,63.13,0,0.0000,3.75
0.000000,63.09,0,0.0000,3.75
0.000000,63.05,0,0.0000,3.75
0.000000,63.00,0,0.0000,3.75
0.000000,62.96,0,0.0000,3.75
0.000000,62.91,0,0.0000,3.75
0.000000,62.87,0,0.0000,3.75
0.000000,62.83,0,0.0000,3.75
0.000000,62.78,0,0.0000,3.75
0.000000,62.74,0,0.0000,3.75
0.000000,62.70,0,0.0000,3.75
0.000000,62.65,0,0.0000,3.75
0.000000,62.61,0,0.0000,3.75
