# C-50 generada por tools/make_carretera.py (Norma 3.1-IC)
# Vp=50 km/h, R_min norma=84 m, ~25 km (~30 min a Vp)
# kappa_1_per_m, elev_m, piano, peralte_rad, semiancho_m
-0.000090,96.63,0,0.0000,3.25
-0.000079,96.53,0,0.0000,3.25
-0.000067,96.43,0,0.0000,3.25
-0.000055,96.33,0,0.0000,3.25
-0.000044,96.23,0,0.0000,3.25
-0.000032,96.13,0,0.0000,3.25
-0.000022,96.03,0,0.0000,3.25
-0.000010,95.93,0,0.0000,3.25
0.000001,95.83,0,0.0000,3.25
0.000012,95.73,0,0.0000,3.25
0.000022,95.63,0,0.0000,3.25
0.000033,95.53,0,0.0000,3.25
0.000045,95.43,0,0.0000,3.25
0.000054,95.33,0,0.0000,3.25
0.000065,95.23,0,0.0000,3.25
0.000076,95.13,0,0.0000,3.25
0.000086,95.03,0,0.0000,3.25
0.000097,94.93,0,0.0000,3.25
0.000106,94.82,0,0.0000,3.25
0.000117,94.72,0,0.0000,3.25
0.000128,94.62,0,0.0000,3.25
0.000137,94.52,0,0.0000,3.25
0.000148,94.42,0,0.0000,3.25
0.000157,94.32,0,0.0000,3.25
0.000168,94.22,0,0.0000,3.25
0.000177,94.12,0,0.0000,3.25
0.000188,94.02,0,0.0000,3.25
0.000197,93.92,0,0.0000,3.25
0.000208,93.82,0,0.0000,3.25
0.000217,93.71,0,0.0000,3.25
0.000228,93.61,0,0.0000,3.25
0.000237,93.51,0,0.0000,3.25
0.000248,93.41,0,0.0000,3.25
0.000257,93.31,0,0.0200,3.25
0.000268,93.21,0,0.0200,3.25
0.000277,93.11,0,0.0200,3.25
0.000288,93.00,0,0.0200,3.25
0.000297,92.90,0,0.0200,3.25
0.000308,92.80,0,0.0200,3.25
0.000318,92.70,0,0.0200,3.25
0.000329,92.60,0,0.0200,3.25
0.000338,92.50,0,0.0200,3.25
0.000349,92.39,0,0.0200,3.25
0.000359,92.29,0,0.0200,3.25
0.000369,92.19,0,0.0200,3.25
0.000380,92.09,0,0.0200,3.25
0.000390,91.99,0,0.0200,3.25
0.000401,91.89,0,0.0200,3.25
0.000411,91.78,0,0.0200,3.25
0.000422,91.68,0,0.0200,3.25
0.000433,91.58,0,0.0200,3.25
0.000444,91.48,0,0.0200,3.25
0.000455,91.37,0,0.0200,3.25
0.000465,91.27,0,0.0200,3.25
0.000477,91.17,0,0.0200,3.25
0.000487,91.07,0,0.0200,3.25
0.000500,90.97,0,0.0200,3.25
0.000510,90.86,0,0.0200,3.25
0.000523,90.76,0,0.0200,3.25
0.000534,90.66,0,0.0200,3.25
0.000546,90.56,0,0.0200,3.25
0.000557,90.45,0,0.0200,3.25
0.000570,90.35,0,0.0200,3.25
0.000582,90.25,0,0.0200,3.25
0.000595,90.15,0,0.0200,3.25
0.000607,90.04,0,0.0200,3.25
0.000620,89.94,0,0.0200,3.25
0.000632,89.84,0,0.0200,3.25
0.000646,89.74,0,0.0200,3.25
0.000658,89.63,0,0.0200,3.25
0.000673,89.53,0,0.0200,3.25
0.000687,89.43,0,0.0200,3.25
0.000700,89.32,0,0.0200,3.25
0.000715,89.22,0,0.0200,3.25
0.000728,89.12,0,0.0200,3.25
0.000743,89.02,0,0.0200,3.25
0.000759,88.91,0,0.0200,3.25
0.000772,88.81,0,0.0200,3.25
0.000788,88.71,0,0.0200,3.25
0.000803,88.60,0,0.0200,3.25
0.000819,88.50,0,0.0200,3.25
0.000836,88.40,0,0.0200,3.25
0.000851,88.30,0,0.0200,3.25
0.000868,88.19,0,0.0200,3.25
0.000885,88.09,0,0.0200,3.25
0.000903,87.99,0,0.0200,3.25
0.000919,87.88,0,0.0200,3.25
0.000937,87.78,0,0.0200,3.25
0.000956,87.68,0,0.0200,3.25
0.000975,87.57,0,0.0200,3.25
0.000995,87.47,0,0.0202,3.25
0.001014,87.37,0,0.0204,3.25
0.001032,87.26,0,0.0206,3.25
0.001052,87.16,0,0.0208,3.25
0.001073,87.06,0,0.0210,3.25
0.001094,86.96,0,0.0212,3.25
0.001116,86.85,0,0.0214,3.25
0.001138,86.75,0,0.0216,3.25
0.001160,86.65,0,0.0218,3.25
0.001183,86.54,0,0.0220,3.25
0.001207,86.44,0,0.0223,3.25
0.001230,86.34,0,0.0225,3.25
0.001254,86.23,0,0.0227,3.25
0.001279,86.13,0,0.0229,3.25
0.001307,86.03,0,0.0232,3.25
0.001333,85.92,0,0.0234,3.25
0.001359,85.82,0,0.0236,3.25
0.001386,85.72,0,0.0238,3.25
0.001413,85.61,0,0.0241,3.25
0.001444,85.51,0,0.0243,3.25
0.001472,85.41,0,0.0246,3.25
0.001501,85.30,0,0.0248,3.25
0.001534,85.20,0,0.0251,3.25
0.001564,85.10,0,0.0253,3.25
0.001599,84.99,0,0.0256,3.25
0.001630,84.89,0,0.0259,3.25
0.001666,84.79,0,0.0261,3.25
0.001698,84.68,0,0.0264,3.25
0.001736,84.58,0,0.0267,3.25
0.001770,84.48,0,0.0270,3.25
0.001808,84.37,0,0.0272,3.25
0.001848,84.27,0,0.0275,3.25
0.001884,84.17,0,0.0278,3.25
0.001925,84.06,0,0.0281,3.25
0.001967,83.96,0,0.0284,3.25
0.002010,83.86,0,0.0287,3.25
0.002053,83.75,0,0.0290,3.25
0.002097,83.65,0,0.0293,3.25
0.002143,83.55,0,0.0297,3.25
0.002189,83.44,0,0.0300,3.25
0.002236,83.34,0,0.0303,3.25
0.002283,83.24,0,0.0306,3.25
0.002332,83.13,0,0.0309,3.25
0.002381,83.03,0,0.0313,3.25
0.002431,82.93,0,0.0316,3.25
0.002488,82.82,0,0.0320,3.25
0.002539,82.72,0,0.0323,3.25
0.002592,82.62,0,0.0326,3.25
0.002651,82.51,0,0.0330,3.25
0.002705,82.41,0,0.0333,3.25
0.002765,82.31,0,0.0337,3.25
0.002820,82.20,0,0.0340,3.25
0.002882,82.10,0,0.0344,3.25
0.002945,82.00,0,0.0348,3.25
0.003002,81.89,0,0.0351,3.25
0.003065,81.79,0,0.0355,3.25
0.003129,81.69,0,0.0358,3.25
0.003193,81.58,0,0.0362,3.25
0.003258,81.48,0,0.0366,3.25
0.003316,81.38,0,0.0369,3.25
0.003380,81.27,0,0.0372,3.25
0.003445,81.17,0,0.0376,3.25
0.003516,81.07,0,0.0380,3.25
0.003579,80.97,0,0.0383,3.25
0.003643,80.86,0,0.0387,3.25
0.003705,80.76,0,0.0390,3.25
0.003767,80.66,0,0.0393,3.25
0.003834,80.55,0,0.0397,3.25
0.003894,80.45,0,0.0400,3.25
0.003952,80.35,0,0.0403,3.25
0.004015,80.24,0,0.0406,3.25
0.004070,80.14,0,0.0409,3.25
0.004128,80.04,0,0.0412,3.25
0.004179,79.94,0,0.0414,3.25
0.004233,79.83,0,0.0417,3.25
0.004283,79.73,0,0.0419,3.25
0.004327,79.63,0,0.0421,3.25
0.004371,79.52,0,0.0424,3.25
0.004412,79.42,0,0.0426,3.25
0.004446,79.32,0,0.0427,3.25
0.004480,79.22,0,0.0429,3.25
0.004509,79.11,0,0.0430,3.25
0.004533,79.01,0,0.0431,3.25
0.004554,78.91,0,0.0432,3.25
0.004571,78.81,0,0.0433,3.25
0.004584,78.70,0,0.0434,3.25
0.004591,78.60,0,0.0434,3.25
0.004595,78.50,0,0.0434,3.25
0.004594,78.40,0,0.0434,3.25
0.004589,78.29,0,0.0434,3.25
0.004578,78.19,0,0.0434,3.25
0.004565,78.09,0,0.0433,3.25
0.004546,77.99,0,0.0432,3.25
0.004523,77.89,0,0.0431,3.25
0.004498,77.78,0,0.0430,3.25
0.004467,77.68,0,0.0428,3.25
0.004431,77.58,0,0.0426,3.25
0.004396,77.48,0,0.0425,3.25
0.004353,77.38,0,0.0423,3.25
0.004311,77.27,0,0.0421,3.25
0.004262,77.17,0,0.0418,3.25
0.004214,77.07,0,0.0416,3.25
0.004159,76.97,0,0.0413,3.25
0.004107,76.87,0,0.0411,3.25
0.004053,76.76,0,0.0408,3.25
0.003991,76.66,0,0.0405,3.25
0.003933,76.56,0,0.0402,3.25
0.003874,76.46,0,0.0399,3.25
0.003813,76.36,0,0.0396,3.25
0.003751,76.26,0,0.0392,3.25
0.003689,76.15,0,0.0389,3.25
0.003625,76.05,0,0.0386,3.25
0.003561,75.95,0,0.0382,3.25
0.003496,75.85,0,0.0379,3.25
0.003431,75.75,0,0.0375,3.25
0.003366,75.65,0,0.0372,3.25
0.003300,75.55,0,0.0368,3.25
0.003241,75.45,0,0.0365,3.25
0.003176,75.34,0,0.0361,3.25
0.003118,75.24,0,0.0358,3.25
0.003053,75.14,0,0.0354,3.25
0.002995,75.04,0,0.0351,3.25
0.002931,74.94,0,0.0347,3.25
0.002874,74.84,0,0.0343,3.25
0.002818,74.74,0,0.0340,3.25
0.002756,74.64,0,0.0336,3.25
0.002700,74.54,0,0.0333,3.25
0.002646,74.44,0,0.0330,3.25
0.002592,74.34,0,0.0326,3.25
0.002539,74.24,0,0.0323,3.25
0.002487,74.14,0,0.0319,3.25
0.002435,74.04,0,0.0316,3.25
0.002384,73.93,0,0.0313,3.25
0.002340,73.83,0,0.0310,3.25
0.002291,73.73,0,0.0307,3.25
0.002242,73.63,0,0.0303,3.25
0.002195,73.53,0,0.0300,3.25
0.002153,73.43,0,0.0297,3.25
0.002107,73.33,0,0.0294,3.25
0.002067,73.23,0,0.0291,3.25
0.002023,73.13,0,0.0288,3.25
0.001984,73.03,0,0.0285,3.25
0.001942,72.94,0,0.0282,3.25
0.001905,72.84,0,0.0280,3.25
0.001868,72.74,0,0.0277,3.25
0.001832,72.64,0,0.0274,3.25
0.001793,72.54,0,0.0271,3.25
0.001758,72.44,0,0.0269,3.25
0.001725,72.34,0,0.0266,3.25
0.001691,72.24,0,0.0263,3.25
0.001659,72.14,0,0.0261,3.25
0.001627,72.04,0,0.0258,3.25
0.001596,71.94,0,0.0256,3.25
0.001565,71.84,0,0.0253,3.25
0.001535,71.74,0,0.0251,3.25
0.001506,71.65,0,0.0249,3.25
0.001477,71.55,0,0.0246,3.25
0.001449,71.45,0,0.0244,3.25
0.001425,71.35,0,0.0242,3.25
0.001398,71.25,0,0.0240,3.25
0.001371,71.15,0,0.0237,3.25
0.001348,71.05,0,0.0235,3.25
0.001322,70.96,0,0.0233,3.25
0.001297,70.86,0,0.0231,3.25
0.001276,70.76,0,0.0229,3.25
0.001252,70.66,0,0.0227,3.25
0.001231,70.56,0,0.0225,3.25
0.001208,70.47,0,0.0223,3.25
0.001188,70.37,0,0.0221,3.25
0.001165,70.27,0,0.0219,3.25
0.001146,70.17,0,0.0217,3.25
0.001125,70.08,0,0.0215,3.25
0.001106,69.98,0,0.0213,3.25
0.001088,69.88,0,0.0211,3.25
0.001068,69.78,0,0.0209,3.25
0.001050,69.69,0,0.0208,3.25
0.001033,69.59,0,0.0206,3.25
0.001014,69.49,0,0.0204,3.25
0.000997,69.39,0,0.0202,3.25
0.000981,69.30,0,0.0201,3.25
0.000965,69.20,0,0.0200,3.25
0.000949,69.10,0,0.0200,3.25
0.000934,69.01,0,0.0200,3.25
0.000916,68.91,0,0.0200,3.25
0.000901,68.81,0,0.0200,3.25
0.000887,68.72,0,0.0200,3.25
0.000872,68.62,0,0.0200,3.25
0.000858,68.53,0,0.0200,3.25
0.000844,68.43,0,0.0200,3.25
0.000831,68.33,0,0.0200,3.25
0.000817,68.24,0,0.0200,3.25
0.000804,68.14,0,0.0200,3.25
0.000791,68.05,0,0.0200,3.25
0.000778,67.95,0,0.0200,3.25
0.000765,67.86,0,0.0200,3.25
0.000753,67.76,0,0.0200,3.25
0.000741,67.66,0,0.0200,3.25
0.000730,67.57,0,0.0200,3.25
0.000718,67.47,0,0.0200,3.25
0.000706,67.38,0,0.0200,3.25
0.000695,67.28,0,0.0200,3.25
0.000683,67.19,0,0.0200,3.25
0.000672,67.09,0,0.0200,3.25
0.000661,67.00,0,0.0200,3.25
0.000652,66.90,0,0.0200,3.25
0.000641,66.81,0,0.0200,3.25
0.000630,66.72,0,0.0200,3.25
0.000620,66.62,0,0.0200,3.25
0.000611,66.53,0,0.0200,3.25
0.000601,66.43,0,0.0200,3.25
0.000591,66.34,0,0.0200,3.25
0.000581,66.25,0,0.0200,3.25
0.000572,66.15,0,0.0200,3.25
0.000562,66.06,0,0.0200,3.25
0.000553,65.96,0,0.0200,3.25
0.000545,65.87,0,0.0200,3.25
0.000535,65.78,0,0.0200,3.25
0.000526,65.68,0,0.0200,3.25
0.000517,65.59,0,0.0200,3.25
0.000509,65.50,0,0.0200,3.25
0.000500,65.41,0,0.0200,3.25
0.000491,65.31,0,0.0200,3.25
0.000483,65.22,0,0.0200,3.25
0.000475,65.13,0,0.0200,3.25
0.000467,65.04,0,0.0200,3.25
0.000459,64.94,0,0.0200,3.25
0.000450,64.85,0,0.0200,3.25
0.000443,64.76,0,0.0200,3.25
0.000434,64.67,0,0.0200,3.25
0.000426,64.57,0,0.0200,3.25
0.000419,64.48,0,0.0200,3.25
0.000411,64.39,0,0.0200,3.25
0.000404,64.30,0,0.0200,3.25
0.000396,64.21,0,0.0200,3.25
0.000388,64.12,0,0.0200,3.25
0.000381,64.03,0,0.0200,3.25
0.000373,63.93,0,0.0200,3.25
0.000366,63.84,0,0.0200,3.25
0.000359,63.75,0,0.0200,3.25
0.000351,63.66,0,0.0200,3.25
0.000344,63.57,0,0.0200,3.25
0.000337,63.48,0,0.0200,3.25
0.000329,63.39,0,0.0200,3.25
0.000322,63.30,0,0.0200,3.25
0.000315,63.21,0,0.0200,3.25
0.000308,63.12,0,0.0200,3.25
0.000301,63.03,0,0.0200,3.25
0.000293,62.94,0,0.0200,3.25
0.000287,62.85,0,0.0200,3.25
0.000279,62.76,0,0.0200,3.25
0.000273,62.67,0,0.0200,3.25
0.000266,62.58,0,0.0200,3.25
0.000258,62.49,0,0.0200,3.25
0.000252,62.40,0,0.0200,3.25
0.000244,62.31,0,0.0000,3.25
0.000237,62.22,0,0.0000,3.25
0.000231,62.14,0,0.0000,3.25
0.000223,62.05,0,0.0000,3.25
0.000217,61.96,0,0.0000,3.25
0.000209,61.87,0,0.0000,3.25
0.000202,61.78,0,0.0000,3.25
0.000196,61.69,0,0.0000,3.25
0.000188,61.61,0,0.0000,3.25
0.000181,61.52,0,0.0000,3.25
0.000174,61.43,0,0.0000,3.25
0.000167,61.34,0,0.0000,3.25
0.000159,61.26,0,0.0000,3.25
0.000152,61.17,0,0.0000,3.25
0.000145,61.08,0,0.0000,3.25
0.000138,60.99,0,0.0000,3.25
0.000130,60.91,0,0.0000,3.25
0.000122,60.82,0,0.0000,3.25
0.000116,60.73,0,0.0000,3.25
0.000108,60.65,0,0.0000,3.25
0.000100,60.56,0,0.0000,3.25
0.000092,60.47,0,0.0000,3.25
0.000085,60.39,0,0.0000,3.25
0.000077,60.30,0,0.0000,3.25
0.000069,60.22,0,0.0000,3.25
0.000061,60.13,0,0.0000,3.25
0.000053,60.04,0,0.0000,3.25
0.000045,59.96,0,0.0000,3.25
0.000038,59.87,0,0.0000,3.25
0.000030,59.79,0,0.0000,3.25
0.000021,59.70,0,0.0000,3.25
0.000013,59.62,0,0.0000,3.25
0.000004,59.53,0,0.0000,3.25
-0.000005,59.45,0,0.0000,3.25
-0.000013,59.36,0,0.0000,3.25
-0.000022,59.28,0,0.0000,3.25
-0.000031,59.20,0,0.0000,3.25
-0.000040,59.11,0,0.0000,3.25
-0.000049,59.03,0,0.0000,3.25
-0.000059,58.94,0,0.0000,3.25
-0.000068,58.86,0,0.0000,3.25
-0.000078,58.78,0,0.0000,3.25
-0.000087,58.69,0,0.0000,3.25
-0.000097,58.61,0,0.0000,3.25
-0.000108,58.53,0,0.0000,3.25
-0.000118,58.44,0,0.0000,3.25
-0.000128,58.36,0,0.0000,3.25
-0.000139,58.28,0,0.0000,3.25
-0.000149,58.20,0,0.0000,3.25
-0.000161,58.11,0,0.0000,3.25
-0.000172,58.03,0,0.0000,3.25
-0.000183,57.95,0,0.0000,3.25
-0.000196,57.87,0,0.0000,3.25
-0.000207,57.78,0,0.0000,3.25
-0.000219,57.70,0,0.0000,3.25
-0.000232,57.62,0,0.0000,3.25
-0.000244,57.54,0,0.0000,3.25
-0.000258,57.46,0,-0.0200,3.25
-0.000271,57.38,0,-0.0200,3.25
-0.000285,57.30,0,-0.0200,3.25
-0.000298,57.22,0,-0.0200,3.25
-0.000313,57.13,0,-0.0200,3.25
-0.000326,57.05,0,-0.0200,3.25
-0.000342,56.97,0,-0.0200,3.25
-0.000357,56.89,0,-0.0200,3.25
-0.000371,56.81,0,-0.0200,3.25
-0.000388,56.73,0,-0.0200,3.25
-0.000405,56.65,0,-0.0200,3.25
-0.000422,56.57,0,-0.0200,3.25
-0.000437,56.49,0,-0.0200,3.25
-0.000455,56.41,0,-0.0200,3.25
-0.000473,56.34,0,-0.0200,3.25
-0.000492,56.26,0,-0.0200,3.25
-0.000511,56.18,0,-0.0200,3.25
-0.000531,56.10,0,-0.0200,3.25
-0.000551,56.02,0,-0.0200,3.25
-0.000571,55.94,0,-0.0200,3.25
-0.000594,55.86,0,-0.0200,3.25
-0.000616,55.79,0,-0.0200,3.25
-0.000638,55.71,0,-0.0200,3.25
-0.000660,55.63,0,-0.0200,3.25
-0.000686,55.55,0,-0.0200,3.25
-0.000709,55.47,0,-0.0200,3.25
-0.000733,55.40,0,-0.0200,3.25
-0.000761,55.32,0,-0.0200,3.25
-0.000786,55.24,0,-0.0200,3.25
-0.000816,55.17,0,-0.0200,3.25
-0.000846,55.09,0,-0.0200,3.25
-0.000873,55.01,0,-0.0200,3.25
-0.000904,54.94,0,-0.0200,3.25
-0.000936,54.86,0,-0.0200,3.25
-0.000969,54.78,0,-0.0200,3.25
-0.001003,54.71,0,-0.0203,3.25
-0.001038,54.63,0,-0.0206,3.25
-0.001074,54.55,0,-0.0210,3.25
-0.001111,54.48,0,-0.0214,3.25
-0.001148,54.40,0,-0.0217,3.25
-0.001187,54.33,0,-0.0221,3.25
-0.001227,54.25,0,-0.0224,3.25
-0.001272,54.18,0,-0.0228,3.25
-0.001314,54.10,0,-0.0232,3.25
-0.001362,54.03,0,-0.0236,3.25
-0.001406,53.95,0,-0.0240,3.25
-0.001456,53.88,0,-0.0244,3.25
-0.001508,53.81,0,-0.0249,3.25
-0.001561,53.73,0,-0.0253,3.25
-0.001610,53.66,0,-0.0257,3.25
-0.001665,53.58,0,-0.0261,3.25
-0.001729,53.51,0,-0.0266,3.25
-0.001787,53.44,0,-0.0271,3.25
-0.001848,53.36,0,-0.0275,3.25
-0.001909,53.29,0,-0.0280,3.25
-0.001979,53.22,0,-0.0285,3.25
-0.002044,53.15,0,-0.0290,3.25
-0.002117,53.07,0,-0.0295,3.25
-0.002185,53.00,0,-0.0299,3.25
-0.002261,52.93,0,-0.0305,3.25
-0.002339,52.86,0,-0.0310,3.25
-0.002419,52.78,0,-0.0315,3.25
-0.002500,52.71,0,-0.0320,3.25
-0.002583,52.64,0,-0.0326,3.25
-0.002675,52.57,0,-0.0331,3.25
-0.002760,52.50,0,-0.0337,3.25
-0.002855,52.43,0,-0.0342,3.25
-0.002943,52.36,0,-0.0348,3.25
-0.003040,52.29,0,-0.0353,3.25
-0.003138,52.22,0,-0.0359,3.25
-0.003237,52.14,0,-0.0364,3.25
-0.003336,52.07,0,-0.0370,3.25
-0.003435,52.00,0,-0.0375,3.25
-0.003543,51.93,0,-0.0381,3.25
-0.003641,51.86,0,-0.0387,3.25
-0.003748,51.79,0,-0.0392,3.25
-0.003844,51.73,0,-0.0397,3.25
-0.003947,51.66,0,-0.0403,3.25
-0.004048,51.59,0,-0.0408,3.25
-0.004146,51.52,0,-0.0413,3.25
-0.004241,51.45,0,-0.0417,3.25
-0.004332,51.38,0,-0.0422,3.25
-0.004426,51.31,0,-0.0426,3.25
-0.004507,51.24,0,-0.0430,3.25
-0.004583,51.18,0,-0.0434,3.25
-0.004659,51.11,0,-0.0437,3.25
-0.004727,51.04,0,-0.0440,3.25
-0.004787,50.97,0,-0.0443,3.25
-0.004836,50.90,0,-0.0446,3.25
-0.004879,50.84,0,-0.0448,3.25
-0.004914,50.77,0,-0.0449,3.25
-0.004939,50.70,0,-0.0450,3.25
-0.004955,50.64,0,-0.0451,3.25
-0.004961,50.57,0,-0.0451,3.25
-0.004956,50.50,0,-0.0451,3.25
-0.004942,50.44,0,-0.0450,3.25
-0.004918,50.37,0,-0.0449,3.25
-0.004885,50.30,0,-0.0448,3.25
-0.004839,50.24,0,-0.0446,3.25
-0.004788,50.17,0,-0.0443,3.25
-0.004729,50.11,0,-0.0441,3.25
-0.004661,50.04,0,-0.0437,3.25
-0.004582,49.98,0,-0.0434,3.25
-0.004500,49.91,0,-0.0430,3.25
-0.004413,49.85,0,-0.0426,3.25
-0.004320,49.78,0,-0.0421,3.25
-0.004223,49.72,0,-0.0416,3.25
-0.004114,49.65,0,-0.0411,3.25
-0.004009,49.59,0,-0.0406,3.25
-0.003901,49.52,0,-0.0400,3.25
-0.003790,49.46,0,-0.0394,3.25
-0.003686,49.40,0,-0.0389,3.25
-0.003573,49.33,0,-0.0383,3.25
-0.003459,49.27,0,-0.0377,3.25
-0.003344,49.21,0,-0.0370,3.25
-0.003238,49.14,0,-0.0365,3.25
-0.003123,49.08,0,-0.0358,3.25
-0.003010,49.02,0,-0.0351,3.25
-0.002905,48.95,0,-0.0345,3.25
-0.002802,48.89,0,-0.0339,3.25
-0.002692,48.83,0,-0.0332,3.25
-0.002591,48.77,0,-0.0326,3.25
-0.002492,48.71,0,-0.0320,3.25
-0.002395,48.64,0,-0.0314,3.25
-0.002300,48.58,0,-0.0307,3.25
-0.002206,48.52,0,-0.0301,3.25
-0.002115,48.46,0,-0.0295,3.25
-0.002025,48.40,0,-0.0288,3.25
-0.001938,48.34,0,-0.0282,3.25
-0.001853,48.28,0,-0.0276,3.25
-0.001776,48.22,0,-0.0270,3.25
-0.001694,48.16,0,-0.0264,3.25
-0.001615,48.10,0,-0.0257,3.25
-0.001544,48.04,0,-0.0252,3.25
-0.001469,47.98,0,-0.0246,3.25
-0.001401,47.92,0,-0.0240,3.25
-0.001336,47.86,0,-0.0234,3.25
-0.001266,47.80,0,-0.0228,3.25
-0.001204,47.74,0,-0.0222,3.25
-0.001143,47.68,0,-0.0217,3.25
-0.001084,47.62,0,-0.0211,3.25
-0.001027,47.56,0,-0.0205,3.25
-0.000971,47.50,0,-0.0200,3.25
-0.000917,47.44,0,-0.0200,3.25
-0.000864,47.39,0,-0.0200,3.25
-0.000812,47.33,0,-0.0200,3.25
-0.000762,47.27,0,-0.0200,3.25
-0.000713,47.21,0,-0.0200,3.25
-0.000665,47.15,0,-0.0200,3.25
-0.000623,47.10,0,-0.0200,3.25
-0.000578,47.04,0,-0.0200,3.25
-0.000534,46.98,0,-0.0200,3.25
-0.000494,46.92,0,-0.0200,3.25
-0.000453,46.87,0,-0.0200,3.25
-0.000415,46.81,0,-0.0200,3.25
-0.000375,46.75,0,-0.0200,3.25
-0.000340,46.70,0,-0.0200,3.25
-0.000302,46.64,0,-0.0200,3.25
-0.000268,46.59,0,-0.0200,3.25
-0.000232,46.53,0,0.0000,3.25
-0.000200,46.47,0,0.0000,3.25
-0.000165,46.42,0,0.0000,3.25
-0.000135,46.36,0,0.0000,3.25
-0.000105,46.31,0,0.0000,3.25
-0.000072,46.25,0,0.0000,3.25
-0.000044,46.20,0,0.0000,3.25
-0.000016,46.14,0,0.0000,3.25
0.000012,46.09,0,0.0000,3.25
0.000041,46.04,0,0.0000,3.25
0.000067,45.98,0,0.0000,3.25
0.000093,45.93,0,0.0000,3.25
0.000118,45.87,0,0.0000,3.25
0.000143,45.82,0,0.0000,3.25
0.000167,45.77,0,0.0000,3.25
0.000193,45.71,0,0.0000,3.25
0.000216,45.66,0,0.0000,3.25
0.000238,45.61,0,0.0000,3.25
0.000261,45.55,0,0.0200,3.25
0.000282,45.50,0,0.0200,3.25
0.000304,45.45,0,0.0200,3.25
0.000324,45.40,0,0.0200,3.25
0.000345,45.34,0,0.0200,3.25
0.000365,45.29,0,0.0200,3.25
0.000384,45.24,0,0.0200,3.25
0.000403,45.19,0,0.0200,3.25
0.000422,45.14,0,0.0200,3.25
0.000440,45.08,0,0.0200,3.25
0.000458,45.03,0,0.0200,3.25
0.000478,44.98,0,0.0200,3.25
0.000495,44.93,0,0.0200,3.25
0.000512,44.88,0,0.0200,3.25
0.000528,44.83,0,0.0200,3.25
0.000544,44.78,0,0.0200,3.25
0.000560,44.73,0,0.0200,3.25
0.000575,44.68,0,0.0200,3.25
0.000590,44.63,0,0.0200,3.25
0.000605,44.58,0,0.0200,3.25
0.000619,44.53,0,0.0200,3.25
0.000633,44.48,0,0.0200,3.25
0.000646,44.43,0,0.0200,3.25
0.000659,44.38,0,0.0200,3.25
0.000672,44.33,0,0.0200,3.25
0.000685,44.28,0,0.0200,3.25
0.000697,44.23,0,0.0200,3.25
0.000708,44.18,0,0.0200,3.25
0.000720,44.14,0,0.0200,3.25
0.000731,44.09,0,0.0200,3.25
0.000741,44.04,0,0.0200,3.25
0.000751,43.99,0,0.0200,3.25
0.000761,43.94,0,0.0200,3.25
0.000771,43.90,0,0.0200,3.25
0.000780,43.85,0,0.0200,3.25
0.000789,43.80,0,0.0200,3.25
0.000797,43.75,0,0.0200,3.25
0.000805,43.71,0,0.0200,3.25
0.000813,43.66,0,0.0200,3.25
0.000821,43.61,0,0.0200,3.25
0.000827,43.57,0,0.0200,3.25
0.000834,43.52,0,0.0200,3.25
0.000840,43.47,0,0.0200,3.25
0.000845,43.43,0,0.0200,3.25
0.000850,43.38,0,0.0200,3.25
0.000855,43.33,0,0.0200,3.25
0.000860,43.29,0,0.0200,3.25
0.000864,43.24,0,0.0200,3.25
0.000867,43.20,0,0.0200,3.25
0.000870,43.15,0,0.0200,3.25
0.000873,43.11,0,0.0200,3.25
0.000875,43.06,0,0.0200,3.25
0.000877,43.02,0,0.0200,3.25
0.000878,42.97,0,0.0200,3.25
0.000879,42.93,0,0.0200,3.25
0.000880,42.88,0,0.0200,3.25
0.000880,42.84,0,0.0200,3.25
0.000879,42.80,0,0.0200,3.25
0.000878,42.75,0,0.0200,3.25
0.000877,42.71,0,0.0200,3.25
0.000875,42.66,0,0.0200,3.25
0.000873,42.62,0,0.0200,3.25
0.000870,42.58,0,0.0200,3.25
0.000867,42.53,0,0.0200,3.25
0.000863,42.49,0,0.0200,3.25
0.000859,42.45,0,0.0200,3.25
0.000855,42.40,0,0.0200,3.25
0.000850,42.36,0,0.0200,3.25
0.000844,42.32,0,0.0200,3.25
0.000838,42.28,0,0.0200,3.25
0.000832,42.23,0,0.0200,3.25
0.000825,42.19,0,0.0200,3.25
0.000818,42.15,0,0.0200,3.25
0.000810,42.11,0,0.0200,3.25
0.000801,42.07,0,0.0200,3.25
0.000793,42.03,0,0.0200,3.25
0.000784,41.98,0,0.0200,3.25
0.000774,41.94,0,0.0200,3.25
0.000765,41.90,0,0.0200,3.25
0.000754,41.86,0,0.0200,3.25
0.000743,41.82,0,0.0200,3.25
0.000733,41.78,0,0.0200,3.25
0.000721,41.74,0,0.0200,3.25
0.000709,41.70,0,0.0200,3.25
0.000697,41.66,0,0.0200,3.25
0.000684,41.62,0,0.0200,3.25
0.000672,41.58,0,0.0200,3.25
0.000658,41.54,0,0.0200,3.25
0.000645,41.50,0,0.0200,3.25
0.000631,41.46,0,0.0200,3.25
0.000616,41.42,0,0.0200,3.25
0.000602,41.38,0,0.0200,3.25
0.000586,41.34,0,0.0200,3.25
0.000572,41.30,0,0.0200,3.25
0.000557,41.26,0,0.0200,3.25
0.000541,41.22,0,0.0200,3.25
0.000525,41.18,0,0.0200,3.25
0.000509,41.15,0,0.0200,3.25
0.000493,41.11,0,0.0200,3.25
