# CARRETERA generada por tools/make_carretera.py
# Norma 3.1-IC: C-50 (montana), C-90 (puerto), A-120 (variante)
# kappa_1_per_m, elev_m, piano, peralte_rad, semiancho_m
0.001001,15.07,0,0.0326,3.75
0.000968,15.02,0,0.0316,3.75
0.000935,14.96,0,0.0305,3.75
0.000903,14.91,0,0.0294,3.75
0.000870,14.85,0,0.0284,3.75
0.000837,14.80,0,0.0273,3.75
0.000804,14.74,0,0.0262,3.75
0.000771,14.69,0,0.0252,3.75
0.000739,14.63,0,0.0241,3.75
0.000706,14.58,0,0.0230,3.75
0.000673,14.52,0,0.0219,3.75
0.000640,14.47,0,0.0209,3.75
0.000607,14.41,0,0.0198,3.75
0.000574,14.36,0,0.0187,3.75
0.000542,14.30,0,0.0177,3.75
0.000509,14.25,0,0.0166,3.75
0.000476,14.19,0,0.0155,3.75
0.000443,14.14,0,0.0144,3.75
0.000410,14.09,0,0.0134,3.75
0.000377,14.03,0,0.0123,3.75
0.000345,13.98,0,0.0112,3.75
0.000312,13.93,0,0.0102,3.75
0.000279,13.88,0,0.0091,3.75
0.000246,13.82,0,0.0080,3.75
0.000213,13.77,0,0.0070,3.75
0.000181,13.72,0,0.0059,3.75
0.000148,13.67,0,0.0048,3.75
0.000115,13.61,0,0.0037,3.75
0.000082,13.56,0,0.0027,3.75
0.000049,13.51,0,0.0016,3.75
0.000016,13.46,0,0.0005,3.75
0.000000,13.41,0,0.0000,3.75
0.000000,13.36,0,0.0000,3.75
0.000000,13.30,0,0.0000,3.75
0.000000,13.25,0,0.0000,3.75
0.000000,13.20,0,0.0000,3.75
0.000000,13.15,0,0.0000,3.75
0.000000,13.10,0,0.0000,3.75
0.000000,13.05,0,0.0000,3.75
0.000000,13.00,0,0.0000,3.75
0.000000,12.95,0,0.0000,3.75
0.000000,12.90,0,0.0000,3.75
0.000000,12.85,0,0.0000,3.75
0.000000,12.81,0,0.0000,3.75
0.000000,12.76,0,0.0000,3.75
0.000000,12.71,0,0.0000,3.75
0.000000,12.66,0,0.0000,3.75
0.000000,12.61,0,0.0000,3.75
0.000000,12.56,0,0.0000,3.75
0.000000,12.52,0,0.0000,3.75
0.000000,12.47,0,0.0000,3.75
0.000000,12.42,0,0.0000,3.75
0.000000,12.37,0,0.0000,3.75
0.000000,12.33,0,0.0000,3.75
0.000000,12.28,0,0.0000,3.75
0.000000,12.23,0,0.0000,3.75
0.000000,12.19,0,0.0000,3.75
0.000000,12.14,0,0.0000,3.75
0.000000,12.10,0,0.0000,3.75
0.000000,12.05,0,0.0000,3.75
0.000000,12.00,0,0.0000,3.75
0.000000,11.96,0,0.0000,3.75
0.000000,11.91,0,0.0000,3.75
0.000000,11.87,0,0.0000,3.75
0.000000,11.83,0,0.0000,3.75
0.000000,11.78,0,0.0000,3.75
0.000000,11.74,0,0.0000,3.75
0.000000,11.69,0,0.0000,3.75
0.000000,11.65,0,0.0000,3.75
0.000000,11.61,0,0.0000,3.75
0.000000,11.56,0,0.0000,3.75
0.000000,11.52,0,0.0000,3.75
0.000000,11.48,0,0.0000,3.75
0.000000,11.44,0,0.0000,3.75
0.000045,11.39,0,0.0011,3.75
0.000135,11.35,0,0.0034,3.75
0.000225,11.31,0,0.0057,3.75
0.000315,11.27,0,0.0079,3.75
0.000405,11.23,0,0.0102,3.75
0.000495,11.19,0,0.0125,3.75
0.000584,11.15,0,0.0148,3.75
0.000674,11.11,0,0.0170,3.75
0.000764,11.07,0,0.0193,3.75
0.000854,11.03,0,0.0216,3.75
0.000944,10.99,0,0.0238,3.75
0.001034,10.95,0,0.0261,3.75
0.001124,10.91,0,0.0284,3.75
0.001214,10.87,0,0.0306,3.75
0.001304,10.83,0,0.0329,3.75
0.001394,10.79,0,0.0352,3.75
0.001484,10.76,0,0.0374,3.75
0.001574,10.72,0,0.0397,3.75
0.001664,10.68,0,0.0420,3.75
0.001753,10.64,0,0.0443,3.75
0.001843,10.61,0,0.0465,3.75
0.001933,10.57,0,0.0488,3.75
0.002023,10.53,0,0.0511,3.75
0.002113,10.50,0,0.0533,3.75
0.002203,10.46,0,0.0556,3.75
0.002293,10.42,0,0.0579,3.75
0.002383,10.39,0,0.0601,3.75
0.002473,10.35,0,0.0624,3.75
0.002563,10.32,0,0.0647,3.75
0.002625,10.28,0,0.0658,3.75
0.002625,10.25,0,0.0658,3.75
0.002625,10.21,0,0.0658,3.75
0.002625,10.18,0,0.0658,3.75
0.002625,10.15,0,0.0658,3.75
0.002625,10.11,0,0.0658,3.75
0.002625,10.08,0,0.0658,3.75
0.002625,10.05,0,0.0658,3.75
0.002625,10.01,0,0.0658,3.75
0.002625,9.98,0,0.0658,3.75
0.002625,9.95,0,0.0658,3.75
0.002625,9.92,0,0.0658,3.75
0.002625,9.88,0,0.0658,3.75
0.002625,9.85,0,0.0658,3.75
0.002625,9.82,0,0.0658,3.75
0.002625,9.79,0,0.0658,3.75
0.002625,9.76,0,0.0658,3.75
0.002625,9.73,0,0.0658,3.75
0.002625,9.70,0,0.0658,3.75
0.002625,9.67,0,0.0658,3.75
0.002625,9.64,0,0.0658,3.75
0.002625,9.61,0,0.0658,3.75
0.002625,9.58,0,0.0658,3.75
0.002625,9.55,0,0.0658,3.75
0.002625,9.52,0,0.0658,3.75
0.002625,9.49,0,0.0658,3.75
0.002625,9.47,0,0.0658,3.75
0.002625,9.44,0,0.0658,3.75
0.002625,9.41,0,0.0658,3.75
0.002625,9.38,0,0.0658,3.75
0.002625,9.35,0,0.0658,3.75
0.002625,9.33,0,0.0658,3.75
0.002625,9.30,0,0.0658,3.75
0.002625,9.27,0,0.0658,3.75
0.002625,9.25,0,0.0658,3.75
0.002625,9.22,0,0.0658,3.75
0.002625,9.19,0,0.0658,3.75
0.002563,9.17,0,0.0647,3.75
0.002473,9.14,0,0.0624,3.75
0.002383,9.12,0,0.0601,3.75
0.002293,9.09,0,0.0579,3.75
0.002203,9.07,0,0.0556,3.75
0.002113,9.04,0,0.0533,3.75
0.002023,9.02,0,0.0511,3.75
0.001933,8.99,0,0.0488,3.75
0.001843,8.97,0,0.0465,3.75
0.001753,8.95,0,0.0443,3.75
0.001664,8.92,0,0.0420,3.75
0.001574,8.90,0,0.0397,3.75
0.001484,8.88,0,0.0374,3.75
0.001394,8.85,0,0.0352,3.75
0.001304,8.83,0,0.0329,3.75
0.001214,8.81,0,0.0306,3.75
0.001124,8.79,0,0.0284,3.75
0.001034,8.76,0,0.0261,3.75
0.000944,8.74,0,0.0238,3.75
0.000854,8.72,0,0.0216,3.75
0.000764,8.70,0,0.0193,3.75
0.000674,8.68,0,0.0170,3.75
0.000584,8.66,0,0.0148,3.75
0.000495,8.63,0,0.0125,3.75
0.000405,8.61,0,0.0102,3.75
0.000315,8.59,0,0.0079,3.75
0.000225,8.57,0,0.0057,3.75
0.000135,8.55,0,0.0034,3.75
0.000045,8.53,0,0.0011,3.75
0.000000,8.51,0,0.0000,3.75
0.000000,8.49,0,0.0000,3.75
0.000000,8.47,0,0.0000,3.75
0.000000,8.45,0,0.0000,3.75
0.000000,8.43,0,0.0000,3.75
0.000000,8.42,0,0.0000,3.75
0.000000,8.40,0,0.0000,3.75
0.000000,8.38,0,0.0000,3.75
0.000000,8.36,0,0.0000,3.75
0.000000,8.34,0,0.0000,3.75
0.000000,8.32,0,0.0000,3.75
0.000000,8.30,0,0.0000,3.75
0.000000,8.29,0,0.0000,3.75
0.000000,8.27,0,0.0000,3.75
0.000000,8.25,0,0.0000,3.75
0.000000,8.23,0,0.0000,3.75
0.000000,8.22,0,0.0000,3.75
0.000000,8.20,0,0.0000,3.75
0.000000,8.18,0,0.0000,3.73
0.000000,8.16,0,0.0000,3.72
0.000000,8.15,0,0.0000,3.70
0.000000,8.13,0,0.0000,3.69
0.000000,8.11,0,0.0000,3.67
0.000000,8.10,0,0.0000,3.66
0.000000,8.08,0,0.0000,3.64
0.000000,8.07,0,0.0000,3.63
0.000000,8.05,0,0.0000,3.61
0.000000,8.03,0,0.0000,3.60
0.000000,8.02,0,0.0000,3.58
0.000000,8.00,0,0.0000,3.57
0.000000,7.99,0,0.0000,3.55
0.000000,7.97,0,0.0000,3.54
0.000000,7.96,0,0.0000,3.52
0.000000,7.94,0,0.0000,3.51
0.000313,7.92,0,0.0024,3.49
0.000938,7.91,0,0.0073,3.48
0.001563,7.89,0,0.0122,3.46
0.002188,7.88,0,0.0171,3.45
0.002813,7.86,0,0.0220,3.43
0.003438,7.85,0,0.0269,3.42
0.004063,7.84,0,0.0318,3.40
0.004688,7.82,0,0.0367,3.39
0.005313,7.81,0,0.0416,3.37
0.005938,7.79,0,0.0465,3.36
0.006563,7.78,0,0.0514,3.34
0.006965,7.76,0,0.0538,3.33
0.006965,7.75,0,0.0538,3.31
0.006965,7.73,0,0.0538,3.30
0.006965,7.72,0,0.0538,3.28
0.006965,7.71,0,0.0538,3.27
0.006965,7.69,0,0.0538,3.25
0.006965,7.68,0,0.0538,3.25
0.006965,7.66,0,0.0538,3.25
0.006965,7.65,0,0.0538,3.25
0.006965,7.64,0,0.0538,3.25
0.006965,7.62,0,0.0538,3.25
0.006965,7.61,0,0.0538,3.25
0.006965,7.59,0,0.0538,3.25
0.006965,7.58,0,0.0538,3.25
0.006965,7.57,0,0.0538,3.25
0.006965,7.55,0,0.0538,3.25
0.006965,7.54,0,0.0538,3.25
0.006965,7.53,0,0.0538,3.25
0.006965,7.51,0,0.0538,3.25
0.006965,7.50,0,0.0538,3.25
0.006965,7.48,0,0.0538,3.25
0.006965,7.47,0,0.0538,3.25
0.006965,7.46,0,0.0538,3.25
0.006965,7.44,0,0.0538,3.25
0.006563,7.43,0,0.0514,3.25
0.005938,7.42,0,0.0465,3.25
0.005313,7.40,0,0.0416,3.25
0.004688,7.39,0,0.0367,3.25
0.004063,7.38,0,0.0318,3.25
0.003438,7.36,0,0.0269,3.25
0.002813,7.35,0,0.0220,3.25
0.002188,7.33,0,0.0171,3.25
0.001563,7.32,0,0.0122,3.25
0.000938,7.31,0,0.0073,3.25
0.000313,7.29,0,0.0024,3.25
0.000000,7.28,0,0.0000,3.25
0.000000,7.26,0,0.0000,3.25
0.000000,7.25,0,0.0000,3.25
0.000000,7.24,0,0.0000,3.25
-0.000467,7.22,0,-0.0033,3.25
-0.001400,7.21,0,-0.0098,3.25
-0.002334,7.19,0,-0.0163,3.25
-0.003268,7.18,0,-0.0228,3.25
-0.004201,7.17,0,-0.0293,3.25
-0.005135,7.15,0,-0.0358,3.25
-0.006069,7.14,0,-0.0423,3.25
-0.007002,7.12,0,-0.0488,3.25
-0.007936,7.11,0,-0.0553,3.25
-0.008289,7.09,0,-0.0585,3.25
-0.008289,7.08,0,-0.0585,3.25
-0.008289,7.06,0,-0.0585,3.25
-0.008289,7.05,0,-0.0585,3.25
-0.008289,7.03,0,-0.0585,3.25
-0.008289,7.02,0,-0.0585,3.25
-0.008289,7.00,0,-0.0585,3.25
-0.008289,6.99,0,-0.0585,3.25
-0.008289,6.97,0,-0.0585,3.25
-0.008289,6.96,0,-0.0585,3.25
-0.008289,6.94,0,-0.0585,3.25
-0.008289,6.93,0,-0.0585,3.25
-0.008289,6.91,0,-0.0585,3.25
-0.008289,6.90,0,-0.0585,3.25
-0.008289,6.88,0,-0.0585,3.25
-0.008289,6.86,0,-0.0585,3.25
-0.008289,6.85,0,-0.0585,3.25
-0.008289,6.83,0,-0.0585,3.25
-0.008289,6.81,0,-0.0585,3.25
-0.008289,6.80,0,-0.0585,3.25
-0.008289,6.78,0,-0.0585,3.25
-0.008289,6.76,0,-0.0585,3.25
-0.008289,6.75,0,-0.0585,3.25
-0.008289,6.73,0,-0.0585,3.25
-0.008289,6.71,0,-0.0585,3.25
-0.008289,6.70,0,-0.0585,3.25
-0.007936,6.68,0,-0.0553,3.25
-0.007002,6.66,0,-0.0488,3.25
-0.006069,6.64,0,-0.0423,3.25
-0.005135,6.63,0,-0.0358,3.25
-0.004201,6.61,0,-0.0293,3.25
-0.003268,6.59,0,-0.0228,3.25
-0.002334,6.57,0,-0.0163,3.25
-0.001400,6.55,0,-0.0098,3.25
-0.000467,6.54,0,-0.0033,3.25
0.000000,6.52,0,0.0000,3.25
0.000000,6.50,0,0.0000,3.25
0.000000,6.48,0,0.0000,3.25
0.000000,6.46,0,0.0000,3.25
0.000000,6.44,0,0.0000,3.25
0.000000,6.42,0,0.0000,3.25
0.000000,6.40,0,0.0000,3.25
0.000000,6.38,0,0.0000,3.25
0.000000,6.36,0,0.0000,3.25
0.000000,6.34,0,0.0000,3.25
0.000000,6.32,0,0.0000,3.25
0.000000,6.30,0,0.0000,3.25
0.000000,6.28,0,0.0000,3.25
0.000000,6.26,0,0.0000,3.25
0.000772,6.24,0,0.0047,3.25
0.002315,6.22,0,0.0140,3.25
0.003858,6.19,0,0.0234,3.25
0.005402,6.17,0,0.0327,3.25
0.006945,6.15,0,0.0421,3.25
0.008489,6.13,0,0.0514,3.25
0.010032,6.11,0,0.0608,3.25
0.010394,6.08,0,0.0655,3.25
0.010394,6.06,0,0.0655,3.25
0.010394,6.04,0,0.0655,3.25
0.010394,6.02,0,0.0655,3.25
0.010394,5.99,0,0.0655,3.25
0.010394,5.97,0,0.0655,3.25
0.010394,5.95,0,0.0655,3.25
0.010394,5.92,0,0.0655,3.25
0.010394,5.90,0,0.0655,3.25
0.010394,5.87,0,0.0655,3.25
0.010394,5.85,0,0.0655,3.25
0.010394,5.83,0,0.0655,3.25
0.010394,5.80,0,0.0655,3.25
0.010394,5.78,0,0.0655,3.25
0.010394,5.75,0,0.0655,3.25
0.010394,5.72,0,0.0655,3.25
0.010394,5.70,0,0.0655,3.25
0.010394,5.67,0,0.0655,3.25
0.010394,5.65,0,0.0655,3.25
0.010394,5.62,0,0.0655,3.25
0.010394,5.59,0,0.0655,3.25
0.010394,5.57,0,0.0655,3.25
0.010394,5.54,0,0.0655,3.25
0.010394,5.51,0,0.0655,3.25
0.010394,5.49,0,0.0655,3.25
0.010394,5.46,0,0.0655,3.25
0.010394,5.43,0,0.0655,3.25
0.010394,5.40,0,0.0655,3.25
0.010394,5.38,0,0.0655,3.25
0.010394,5.35,0,0.0655,3.25
0.010394,5.32,0,0.0655,3.25
0.010394,5.29,0,0.0655,3.25
0.010394,5.26,0,0.0655,3.25
0.010394,5.23,0,0.0655,3.25
0.010394,5.20,0,0.0655,3.25
0.010032,5.17,0,0.0608,3.25
0.008489,5.14,0,0.0514,3.25
0.006945,5.11,0,0.0421,3.25
0.005402,5.08,0,0.0327,3.25
0.003858,5.05,0,0.0234,3.25
0.002315,5.02,0,0.0140,3.25
0.000772,4.99,0,0.0047,3.25
0.000000,4.96,0,0.0000,3.25
0.000000,4.93,0,0.0000,3.25
0.000000,4.89,0,0.0000,3.25
0.000000,4.86,0,0.0000,3.25
0.000000,4.83,0,0.0000,3.25
0.000000,4.80,0,0.0000,3.25
0.000000,4.77,0,0.0000,3.25
0.000000,4.73,0,0.0000,3.25
0.000000,4.70,0,0.0000,3.25
0.000000,4.67,0,0.0000,3.25
0.000000,4.63,0,0.0000,3.25
0.000000,4.60,0,0.0000,3.25
0.000000,4.57,0,0.0000,3.25
0.000000,4.53,0,0.0000,3.25
-0.000591,4.50,0,-0.0040,3.25
-0.001772,4.46,0,-0.0120,3.25
-0.002954,4.43,0,-0.0200,3.25
-0.004136,4.39,0,-0.0281,3.25
-0.005317,4.36,0,-0.0361,3.25
-0.006499,4.32,0,-0.0441,3.25
-0.007681,4.29,0,-0.0521,3.25
-0.008862,4.25,0,-0.0601,3.25
-0.010048,4.21,0,-0.0641,3.25
-0.010048,4.18,0,-0.0641,3.25
-0.010048,4.14,0,-0.0641,3.25
-0.010048,4.11,0,-0.0641,3.25
-0.010048,4.07,0,-0.0641,3.25
-0.010048,4.03,0,-0.0641,3.25
-0.010048,3.99,0,-0.0641,3.25
-0.010048,3.96,0,-0.0641,3.25
-0.010048,3.92,0,-0.0641,3.25
-0.010048,3.88,0,-0.0641,3.25
-0.010048,3.84,0,-0.0641,3.25
-0.010048,3.80,0,-0.0641,3.25
-0.010048,3.77,0,-0.0641,3.25
-0.010048,3.73,0,-0.0641,3.25
-0.010048,3.69,0,-0.0641,3.25
-0.010048,3.65,0,-0.0641,3.25
-0.010048,3.61,0,-0.0641,3.25
-0.010048,3.57,0,-0.0641,3.25
-0.010048,3.53,0,-0.0641,3.25
-0.010048,3.49,0,-0.0641,3.25
-0.010048,3.45,0,-0.0641,3.25
-0.010048,3.41,0,-0.0641,3.25
-0.010048,3.37,0,-0.0641,3.25
-0.010048,3.33,0,-0.0641,3.25
-0.010048,3.29,0,-0.0641,3.25
-0.010048,3.25,0,-0.0641,3.25
-0.010048,3.21,0,-0.0641,3.25
-0.010048,3.17,0,-0.0641,3.25
-0.010048,3.12,0,-0.0641,3.25
-0.010048,3.08,0,-0.0641,3.25
-0.010048,3.04,0,-0.0641,3.25
-0.010048,3.00,0,-0.0641,3.25
-0.010048,2.96,0,-0.0641,3.25
-0.010048,2.92,0,-0.0641,3.25
-0.010048,2.87,0,-0.0641,3.25
-0.010048,2.83,0,-0.0641,3.25
-0.010048,2.79,0,-0.0641,3.25
-0.010048,2.74,0,-0.0641,3.25
-0.010048,2.70,0,-0.0641,3.25
-0.010048,2.66,0,-0.0641,3.25
-0.008862,2.61,0,-0.0601,3.25
-0.007681,2.57,0,-0.0521,3.25
-0.006499,2.53,0,-0.0441,3.25
-0.005317,2.48,0,-0.0361,3.25
-0.004136,2.44,0,-0.0281,3.25
-0.002954,2.40,0,-0.0200,3.25
-0.001772,2.35,0,-0.0120,3.25
-0.000591,2.31,0,-0.0040,3.25
0.000000,2.26,0,0.0000,3.25
0.000000,2.22,0,0.0000,3.25
0.000000,2.17,0,0.0000,3.25
0.000000,2.13,0,0.0000,3.25
0.000000,2.08,0,0.0000,3.25
0.000000,2.04,0,0.0000,3.25
0.000000,1.99,0,0.0000,3.25
0.000000,1.95,0,0.0000,3.25
0.000000,1.90,0,0.0000,3.25
0.000000,1.86,0,0.0000,3.25
0.000000,1.81,0,0.0000,3.25
0.000000,1.76,0,0.0000,3.25
0.000000,1.72,0,0.0000,3.25
0.000000,1.67,0,0.0000,3.25
0.000772,1.63,0,0.0047,3.25
0.002315,1.58,0,0.0140,3.25
0.003858,1.53,0,0.0234,3.25
0.005402,1.49,0,0.0327,3.25
0.006945,1.44,0,0.0421,3.25
0.008489,1.39,0,0.0514,3.25
0.010032,1.35,0,0.0608,3.25
0.010394,1.30,0,0.0655,3.25
0.010394,1.25,0,0.0655,3.25
0.010394,1.21,0,0.0655,3.25
0.010394,1.16,0,0.0655,3.25
0.010394,1.11,0,0.0655,3.25
0.010394,1.07,0,0.0655,3.25
0.010394,1.02,0,0.0655,3.25
0.010394,0.97,0,0.0655,3.25
0.010394,0.92,0,0.0655,3.25
0.010394,0.88,0,0.0655,3.25
0.010394,0.83,0,0.0655,3.25
0.010394,0.78,0,0.0655,3.25
0.010394,0.73,0,0.0655,3.25
0.010394,0.69,0,0.0655,3.25
0.010394,0.64,0,0.0655,3.25
0.010394,0.59,0,0.0655,3.25
0.010394,0.54,0,0.0655,3.25
0.010394,0.50,0,0.0655,3.25
0.010394,0.45,0,0.0655,3.25
0.010394,0.40,0,0.0655,3.25
0.010394,0.35,0,0.0655,3.25
0.010394,0.30,0,0.0655,3.25
0.010394,0.26,0,0.0655,3.25
0.010394,0.21,0,0.0655,3.25
0.010394,0.16,0,0.0655,3.25
0.010394,0.11,0,0.0655,3.25
0.010394,0.06,0,0.0655,3.25
0.010394,0.02,0,0.0655,3.25
0.010394,-0.03,0,0.0655,3.25
0.010394,-0.08,0,0.0655,3.25
0.010394,-0.13,0,0.0655,3.25
0.010394,-0.18,0,0.0655,3.25
0.010394,-0.22,0,0.0655,3.27
0.010394,-0.27,0,0.0655,3.28
0.010394,-0.32,0,0.0655,3.30
0.010032,-0.37,0,0.0608,3.31
0.008489,-0.42,0,0.0514,3.33
0.006945,-0.46,0,0.0421,3.34
0.005402,-0.51,0,0.0327,3.36
0.003858,-0.56,0,0.0234,3.37
0.002315,-0.61,0,0.0140,3.39
0.000772,-0.66,0,0.0047,3.40
0.000000,-0.70,0,0.0000,3.42
0.000000,-0.75,0,0.0000,3.43
0.000000,-0.80,0,0.0000,3.45
0.000000,-0.85,0,0.0000,3.46
0.000000,-0.89,0,0.0000,3.48
0.000000,-0.94,0,0.0000,3.49
-0.000033,-0.99,0,-0.0009,3.51
-0.000099,-1.04,0,-0.0028,3.52
-0.000165,-1.08,0,-0.0046,3.54
-0.000231,-1.13,0,-0.0064,3.55
-0.000297,-1.18,0,-0.0083,3.57
-0.000363,-1.23,0,-0.0101,3.58
-0.000429,-1.27,0,-0.0119,3.60
-0.000494,-1.32,0,-0.0138,3.61
-0.000560,-1.37,0,-0.0156,3.63
-0.000626,-1.41,0,-0.0174,3.64
-0.000692,-1.46,0,-0.0193,3.66
-0.000758,-1.51,0,-0.0211,3.67
-0.000824,-1.55,0,-0.0229,3.69
-0.000890,-1.60,0,-0.0248,3.70
-0.000956,-1.65,0,-0.0266,3.72
-0.001022,-1.69,0,-0.0284,3.73
-0.001088,-1.74,0,-0.0303,3.75
-0.001154,-1.79,0,-0.0321,3.75
-0.001220,-1.83,0,-0.0339,3.75
-0.001286,-1.88,0,-0.0358,3.75
-0.001351,-1.92,0,-0.0376,3.75
-0.001417,-1.97,0,-0.0394,3.75
-0.001483,-2.02,0,-0.0413,3.75
-0.001549,-2.06,0,-0.0431,3.75
-0.001615,-2.11,0,-0.0449,3.75
-0.001681,-2.15,0,-0.0468,3.75
-0.001747,-2.20,0,-0.0486,3.75
-0.001813,-2.24,0,-0.0504,3.75
-0.001879,-2.29,0,-0.0523,3.75
-0.001945,-2.33,0,-0.0541,3.75
-0.002011,-2.38,0,-0.0559,3.75
-0.002077,-2.42,0,-0.0578,3.75
-0.002143,-2.47,0,-0.0596,3.75
-0.002143,-2.51,0,-0.0596,3.75
-0.002077,-2.56,0,-0.0578,3.75
-0.002011,-2.60,0,-0.0559,3.75
-0.001945,-2.64,0,-0.0541,3.75
-0.001879,-2.69,0,-0.0523,3.75
-0.001813,-2.73,0,-0.0504,3.75
-0.001747,-2.77,0,-0.0486,3.75
-0.001681,-2.82,0,-0.0468,3.75
-0.001615,-2.86,0,-0.0449,3.75
-0.001549,-2.90,0,-0.0431,3.75
-0.001483,-2.95,0,-0.0413,3.75
-0.001417,-2.99,0,-0.0394,3.75
-0.001351,-3.03,0,-0.0376,3.75
-0.001286,-3.08,0,-0.0358,3.75
-0.001220,-3.12,0,-0.0339,3.75
-0.001154,-3.16,0,-0.0321,3.75
-0.001088,-3.20,0,-0.0303,3.75
-0.001022,-3.24,0,-0.0284,3.75
-0.000956,-3.28,0,-0.0266,3.75
-0.000890,-3.33,0,-0.0248,3.75
-0.000824,-3.37,0,-0.0229,3.75
-0.000758,-3.41,0,-0.0211,3.75
-0.000692,-3.45,0,-0.0193,3.75
-0.000626,-3.49,0,-0.0174,3.75
-0.000560,-3.53,0,-0.0156,3.75
-0.000494,-3.57,0,-0.0138,3.75
-0.000429,-3.61,0,-0.0119,3.75
-0.000363,-3.65,0,-0.0101,3.75
-0.000297,-3.69,0,-0.0083,3.75
-0.000231,-3.73,0,-0.0064,3.75
-0.000165,-3.77,0,-0.0046,3.75
-0.000099,-3.81,0,-0.0028,3.75
-0.000033,-3.85,0,-0.0009,3.75
0.000000,-3.89,0,0.0000,3.75
0.000000,-3.93,0,0.0000,3.75
0.000000,-3.96,0,0.0000,3.75
0.000000,-4.00,0,0.0000,3.75
0.000000,-4.04,0,0.0000,3.75
0.000000,-4.08,0,0.0000,3.75
0.000000,-4.12,0,0.0000,3.75
0.000000,-4.15,0,0.0000,3.75
0.000000,-4.19,0,0.0000,3.75
0.000000,-4.23,0,0.0000,3.75
0.000000,-4.27,0,0.0000,3.75
0.000000,-4.30,0,0.0000,3.75
0.000000,-4.34,0,0.0000,3.75
0.000000,-4.37,0,0.0000,3.75
0.000000,-4.41,0,0.0000,3.75
0.000000,-4.45,0,0.0000,3.75
0.000000,-4.48,0,0.0000,3.75
0.000000,-4.52,0,0.0000,3.75
0.000000,-4.55,0,0.0000,3.75
0.000000,-4.59,0,0.0000,3.75
0.000000,-4.62,0,0.0000,3.75
0.000000,-4.66,0,0.0000,3.75
0.000000,-4.69,0,0.0000,3.75
0.000000,-4.73,0,0.0000,3.75
0.000000,-4.76,0,0.0000,3.75
0.000000,-4.79,0,0.0000,3.75
0.000000,-4.83,0,0.0000,3.75
0.000000,-4.86,0,0.0000,3.75
0.000000,-4.89,0,0.0000,3.75
0.000000,-4.93,0,0.0000,3.75
0.000000,-4.96,0,0.0000,3.75
0.000000,-4.99,0,0.0000,3.75
0.000000,-5.02,0,0.0000,3.75
0.000000,-5.05,0,0.0000,3.75
0.000000,-5.09,0,0.0000,3.75
0.000000,-5.12,0,0.0000,3.75
0.000000,-5.15,0,0.0000,3.75
0.000000,-5.18,0,0.0000,3.75
0.000000,-5.21,0,0.0000,3.75
0.000000,-5.24,0,0.0000,3.75
0.000000,-5.27,0,0.0000,3.75
0.000000,-5.30,0,0.0000,3.75
0.000000,-5.33,0,0.0000,3.75
0.000000,-5.36,0,0.0000,3.75
0.000000,-5.39,0,0.0000,3.75
0.000000,-5.42,0,0.0000,3.75
0.000000,-5.45,0,0.0000,3.75
0.000000,-5.48,0,0.0000,3.75
0.000000,-5.51,0,0.0000,3.78
0.000000,-5.54,0,0.0000,3.81
0.000000,-5.56,0,0.0000,3.84
0.000000,-5.59,0,0.0000,3.87
0.000000,-5.62,0,0.0000,3.90
0.000000,-5.65,0,0.0000,3.93
0.000000,-5.67,0,0.0000,3.96
0.000000,-5.70,0,0.0000,3.99
0.000000,-5.73,0,0.0000,4.02
0.000000,-5.75,0,0.0000,4.05
0.000000,-5.78,0,0.0000,4.08
0.000000,-5.81,0,0.0000,4.11
0.000000,-5.83,0,0.0000,4.14
0.000000,-5.86,0,0.0000,4.17
0.000000,-5.88,0,0.0000,4.20
0.000000,-5.91,0,0.0000,4.23
0.000013,-5.94,0,0.0007,4.27
0.000038,-5.96,0,0.0021,4.30
0.000063,-5.99,0,0.0035,4.33
0.000088,-6.01,0,0.0050,4.36
0.000113,-6.03,0,0.0064,4.39
0.000138,-6.06,0,0.0078,4.42
0.000163,-6.08,0,0.0092,4.45
0.000188,-6.11,0,0.0106,4.48
0.000213,-6.13,0,0.0121,4.51
0.000238,-6.15,0,0.0135,4.54
0.000263,-6.18,0,0.0149,4.57
0.000288,-6.20,0,0.0163,4.60
0.000313,-6.22,0,0.0177,4.63
0.000338,-6.24,0,0.0192,4.66
0.000363,-6.27,0,0.0206,4.69
0.000388,-6.29,0,0.0220,4.72
0.000413,-6.31,0,0.0234,4.75
0.000438,-6.33,0,0.0248,4.75
0.000463,-6.35,0,0.0263,4.75
0.000488,-6.38,0,0.0277,4.75
0.000513,-6.40,0,0.0291,4.75
0.000538,-6.42,0,0.0305,4.75
0.000563,-6.44,0,0.0319,4.75
0.000588,-6.46,0,0.0334,4.75
0.000613,-6.48,0,0.0348,4.75
0.000638,-6.50,0,0.0362,4.75
0.000663,-6.52,0,0.0376,4.75
0.000688,-6.54,0,0.0390,4.75
0.000713,-6.56,0,0.0404,4.75
0.000738,-6.58,0,0.0419,4.75
0.000763,-6.60,0,0.0433,4.75
0.000788,-6.62,0,0.0447,4.75
0.000813,-6.64,0,0.0461,4.75
0.000838,-6.66,0,0.0475,4.75
0.000863,-6.68,0,0.0490,4.75
0.000888,-6.70,0,0.0504,4.75
0.000913,-6.71,0,0.0518,4.75
0.000938,-6.73,0,0.0532,4.75
0.000963,-6.75,0,0.0546,4.75
0.000988,-6.77,0,0.0561,4.75
